datetime,Qin,Qout,H,r
2016/4/20 21:30,2.81,2.4,168.49,0
2016/4/20 21:40,2.81,2.4,168.49,0
2016/4/20 21:50,2.81,2.4,168.49,0
2016/4/20 22:00,2.81,2.4,168.49,0
2016/4/20 22:10,2.81,2.4,168.49,0
2016/4/20 22:20,2.81,2.4,168.49,0
2016/4/20 22:30,2.81,2.4,168.49,0
2016/4/20 22:40,2.81,2.41,168.49,0
2016/4/20 22:50,2.81,2.39,168.49,0
2016/4/20 23:00,2.81,2.4,168.49,0
2016/4/20 23:10,2.81,2.41,168.49,0
2016/4/20 23:20,2.81,2.4,168.49,0
2016/4/20 23:30,2.81,2.4,168.49,0
2016/4/20 23:40,2.81,2.41,168.49,0
2016/4/20 23:50,2.81,2.41,168.49,0
2016/4/21 0:00,2.81,2.39,168.49,0
2016/4/21 0:10,2.81,2.4,168.49,0
2016/4/21 0:20,2.81,2.4,168.49,0
2016/4/21 0:30,2.81,2.4,168.49,0
2016/4/21 0:40,2.81,2.4,168.49,0
2016/4/21 0:50,2.81,2.4,168.49,0
2016/4/21 1:00,2.81,2.41,168.49,0
2016/4/21 1:10,2.81,2.39,168.49,0
2016/4/21 1:20,2.81,2.41,168.49,0
2016/4/21 1:30,2.81,2.4,168.49,0
2016/4/21 1:40,2.81,2.39,168.49,0
2016/4/21 1:50,2.81,2.41,168.49,0
2016/4/21 2:00,2.81,2.41,168.49,0
2016/4/21 2:10,2.81,2.39,168.49,0
2016/4/21 2:20,2.81,2.4,168.49,0
2016/4/21 2:30,2.81,2.4,168.49,0
2016/4/21 2:40,2.81,2.39,168.49,0
2016/4/21 2:50,2.81,2.4,168.49,0
2016/4/21 3:00,2.81,2.4,168.49,0
2016/4/21 3:10,2.81,2.4,168.49,0
2016/4/21 3:20,2.81,2.39,168.49,0
2016/4/21 3:30,2.81,2.4,168.49,0
2016/4/21 3:40,2.81,2.4,168.49,0
2016/4/21 3:50,2.81,2.41,168.49,0
2016/4/21 4:00,2.81,2.41,168.49,0
2016/4/21 4:10,2.81,2.4,168.49,0
2016/4/21 4:20,2.81,2.4,168.49,0
2016/4/21 4:30,2.81,2.4,168.49,0
2016/4/21 4:40,2.81,2.41,168.49,0
2016/4/21 4:50,2.81,2.39,168.49,0
2016/4/21 5:00,2.81,2.4,168.49,0
2016/4/21 5:10,2.29,2.4,168.48,0
2016/4/21 5:20,2.29,2.1,168.48,0
2016/4/21 5:30,2.29,2.09,168.48,0
2016/4/21 5:40,2.29,2.09,168.48,0
2016/4/21 5:50,2.29,2.09,168.49,0
2016/4/21 6:00,2.29,2.08,168.49,0
2016/4/21 6:10,2.29,2.09,168.49,0
2016/4/21 6:20,2.29,2.08,168.49,0
2016/4/21 6:30,2.29,2.09,168.49,0
2016/4/21 6:40,2.29,2.09,168.49,0
2016/4/21 6:50,2.29,2.08,168.49,0
2016/4/21 7:00,2.29,2.09,168.49,0
2016/4/21 7:10,2.29,2.08,168.49,0
2016/4/21 7:20,2.29,2.09,168.49,0
2016/4/21 7:30,2.29,2.09,168.49,0
2016/4/21 7:40,2.29,2.08,168.49,0
2016/4/21 7:50,2.29,2.09,168.49,0
2016/4/21 8:00,2.29,2.09,168.49,0
2016/4/21 8:10,2.29,2.09,168.49,0
2016/4/21 8:20,2.29,2.08,168.49,0
2016/4/21 8:30,2.29,2.08,168.49,1
2016/4/21 8:40,2.29,2.08,168.49,0
2016/4/21 8:50,2.29,2.08,168.49,0
2016/4/21 9:00,2.29,2.09,168.49,0
2016/4/21 9:10,2.29,2.09,168.49,0
2016/4/21 9:20,2.29,2.08,168.49,0
2016/4/21 9:30,2.29,2.07,168.49,0
2016/4/21 9:40,2.29,2.09,168.49,1
2016/4/21 9:50,2.29,2.09,168.49,0
2016/4/21 10:00,2.29,2.08,168.49,1
2016/4/21 10:10,2.29,2.09,168.49,0
2016/4/21 10:20,2.29,2.08,168.49,0
2016/4/21 10:30,2.97,2.09,168.5,0
2016/4/21 10:40,2.97,2.08,168.5,0
2016/4/21 10:50,2.97,2.1,168.49,0
2016/4/21 11:00,2.97,2.51,168.5,0
2016/4/21 11:10,2.97,2.53,168.5,0
2016/4/21 11:20,2.97,2.52,168.5,0
2016/4/21 11:30,2.97,2.53,168.5,1
2016/4/21 11:40,2.97,2.53,168.5,1
2016/4/21 11:50,2.97,2.52,168.5,1
2016/4/21 12:00,2.97,2.53,168.5,2
2016/4/21 12:10,2.97,2.51,168.5,2
2016/4/21 12:20,2.97,2.51,168.5,1
2016/4/21 12:30,3.73,2.51,168.51,1
2016/4/21 12:40,3.73,4.27,168.51,1
2016/4/21 12:50,3.73,4.28,168.51,2
2016/4/21 13:00,3.73,4.28,168.5,0
2016/4/21 13:10,3.73,4.27,168.51,1
2016/4/21 13:20,3.73,4.27,168.5,0
2016/4/21 13:30,3.73,4.29,168.5,0
2016/4/21 13:40,3.73,4.28,168.5,1
2016/4/21 13:50,3.73,4.27,168.5,0
2016/4/21 14:00,3.73,4.27,168.5,1
2016/4/21 14:10,3.73,4.28,168.51,1
2016/4/21 14:20,3.73,4.28,168.51,0
2016/4/21 14:30,3.73,4.28,168.51,1
2016/4/21 14:40,3.73,4.28,168.51,1
2016/4/21 14:50,3.73,4.27,168.51,1
2016/4/21 15:00,3.73,4.25,168.51,2
2016/4/21 15:10,3.73,4.28,168.51,5
2016/4/21 15:20,5.09,4.28,168.52,5
2016/4/21 15:30,19.9,6.05,168.53,4
2016/4/21 15:40,20.02,12.51,168.54,2
2016/4/21 15:50,20.02,13.74,168.54,3
2016/4/21 16:00,20.02,13.75,168.54,3
2016/4/21 16:10,20.02,13.74,168.54,2
2016/4/21 16:20,17.54,13.74,168.55,1
