datetime,3,6,9,12,15,18,21,24,27,30,33,36,42,48,54,60,66,72,78,84
2015/3/21 0:00,0.010170811,0.0355744,0.069476073,0.096238154,0.053746731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2015/3/21 3:00,0.019092092,0.020009581,0.088549065,0.080805615,0.004095731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03617794,0.048742447
2015/3/21 6:00,2.58e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03617794,0.048742447
2015/3/21 9:00,0.001359342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068826672,0.036470792,0.009119989
2015/3/21 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068826672,0.036470792,0.009119989
2015/3/21 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057300937,0.05069559,0.0,0.0
2015/3/21 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057300937,0.05069559,0.0,0.0
2015/3/21 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002405067,0.009514983,0.0,0.0,0.0,0.0,0.043478877,0.041307419,0.0,0.0,0.0
2015/3/22 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478877,0.041307419,0.0,0.0,0.0
2015/3/22 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000939065,4.32e-05,0.018345415,0.0,0.0,0.0,0.06069559,0.048046858,0.0,0.0,0.0,0.0
2015/3/22 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06069559,0.048046858,0.0,0.0,0.0,0.0
2015/3/22 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00694611,0.0,0.0,0.0,0.0,0.0,0.07069559,0.093955687,0.0,0.0,0.0,0.001391644,0.005029282
2015/3/22 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16e-05,0.0,0.0,0.0,0.0,0.0,0.07069559,0.093955687,0.0,0.0,0.0,0.001391644,0.005029282
2015/3/22 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000648873,0.001297747,0.0,0.086655214,0.02925408,0.0,0.0,0.0,0.001391644,0.011818587,0.001684496
2015/3/22 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17e-06,0.0,0.086655214,0.02925408,0.0,0.0,0.0,0.001391644,0.011818587,0.001684496
2015/3/22 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.000648873,0.001297747,0.0,5.17e-06,0.035514542,0.053260561,0.00925408,0.0,0.0,0.0,0.0,0.005909294,0.0,0.0
2015/3/23 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008368201,0.039035468,0.039821106,0.053260561,0.00925408,0.0,0.0,0.0,0.0,0.005909294,0.0,0.0
2015/3/23 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000664734,0.044475584,0.057832781,0.021838782,0.00925408,0.0,0.0,0.0,0.0,0.000561499,0.0,0.0,0.008608356
2015/3/23 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001623937,0.022790523,0.04696708,0.025224164,0.016336721,0.00925408,0.0,0.0,0.0,0.0,0.000561499,0.0,0.0,0.008608356
2015/3/23 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.037575408,0.032751633,0.027329843,0.024247786,0.001391644,0.0,0.0,0.0,0.000561499,0.0,0.0,0.019438501,0.006043849
2015/3/23 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.018771499,0.010998325,0.006302999,0.008138597,0.001391644,0.0,0.0,0.0,0.000561499,0.0,0.0,0.019438501,0.006043849
