datetime,Qin,Qout,H,r
2017/9/16 19:40,6.28,6.71,164.59,0
2017/9/16 19:50,6.28,6.7,164.59,0
2017/9/16 20:00,6.28,6.72,164.59,0
2017/9/16 20:10,6.28,6.71,164.59,0
2017/9/16 20:20,6.28,6.72,164.59,0
2017/9/16 20:30,6.28,6.71,164.59,0
2017/9/16 20:40,6.28,6.69,164.59,0
2017/9/16 20:50,6.28,6.7,164.59,0
2017/9/16 21:00,6.28,6.7,164.59,0
2017/9/16 21:10,6.28,6.71,164.59,0
2017/9/16 21:20,6.28,6.7,164.59,0
2017/9/16 21:30,6.28,6.71,164.59,0
2017/9/16 21:40,6.28,6.71,164.59,0
2017/9/16 21:50,6.28,6.71,164.59,0
2017/9/16 22:00,6.28,6.71,164.59,0
2017/9/16 22:10,6.28,6.7,164.59,0
2017/9/16 22:20,6.28,6.71,164.59,0
2017/9/16 22:30,6.28,6.7,164.59,0
2017/9/16 22:40,6.28,6.71,164.59,0
2017/9/16 22:50,6.28,6.7,164.59,0
2017/9/16 23:00,6.28,6.7,164.59,0
2017/9/16 23:10,6.28,6.7,164.59,0
2017/9/16 23:20,6.28,6.71,164.59,0
2017/9/16 23:30,6.28,6.7,164.59,0
2017/9/16 23:40,6.28,6.69,164.59,0
2017/9/16 23:50,6.28,6.71,164.59,0
2017/9/17 0:00,6.28,6.71,164.59,0
2017/9/17 0:10,6.28,6.71,164.59,0
2017/9/17 0:20,6.28,6.7,164.59,0
2017/9/17 0:30,6.28,6.72,164.59,0
2017/9/17 0:40,6.28,6.71,164.59,0
2017/9/17 0:50,6.28,6.7,164.59,0
2017/9/17 1:00,6.28,6.7,164.59,0
2017/9/17 1:10,6.28,6.71,164.59,0
2017/9/17 1:20,6.28,6.7,164.59,0
2017/9/17 1:30,6.28,6.7,164.59,0
2017/9/17 1:40,6.28,6.69,164.58,0
2017/9/17 1:50,6.28,6.7,164.58,0
2017/9/17 2:00,6.28,6.7,164.58,0
2017/9/17 2:10,6.28,6.7,164.58,0
2017/9/17 2:20,6.28,6.7,164.58,0
2017/9/17 2:30,6.26,6.71,164.57,0
2017/9/17 2:40,6.26,5.79,164.57,0
2017/9/17 2:50,6.26,5.78,164.57,0
2017/9/17 3:00,6.26,5.79,164.57,0
2017/9/17 3:10,6.26,5.79,164.57,0
2017/9/17 3:20,6.26,5.79,164.57,0
2017/9/17 3:30,6.26,5.76,164.57,0
2017/9/17 3:40,6.26,5.79,164.57,0
2017/9/17 3:50,4.39,5.8,164.56,0
2017/9/17 4:00,4.39,3.62,164.56,0
2017/9/17 4:10,4.39,3.61,164.56,0
2017/9/17 4:20,4.39,3.61,164.56,0
2017/9/17 4:30,4.39,3.61,164.56,0
2017/9/17 4:40,4.39,3.62,164.56,0
2017/9/17 4:50,4.39,3.62,164.56,0
2017/9/17 5:00,4.39,3.62,164.56,0
2017/9/17 5:10,4.39,3.6,164.56,0
2017/9/17 5:20,4.39,3.61,164.56,0
2017/9/17 5:30,4.39,3.61,164.56,0
2017/9/17 5:40,4.39,3.6,164.56,0
2017/9/17 5:50,4.39,3.61,164.56,0
2017/9/17 6:00,4.39,3.62,164.56,0
2017/9/17 6:10,4.39,3.61,164.56,0
