datetime,Qin,Qout,H,r
2018/4/23 19:50,2.61,1.98,168.48,0
2018/4/23 20:00,2.61,1.97,168.48,0
2018/4/23 20:10,2.61,1.97,168.48,0
2018/4/23 20:20,2.61,1.97,168.48,0
2018/4/23 20:30,2.61,1.98,168.48,0
2018/4/23 20:40,2.61,1.97,168.48,0
2018/4/23 20:50,2.61,1.96,168.48,0
2018/4/23 21:00,2.61,1.97,168.48,0
2018/4/23 21:10,2.61,1.97,168.48,0
2018/4/23 21:20,2.52,1.97,168.49,0
2018/4/23 21:30,2.52,2.09,168.49,0
2018/4/23 21:40,2.52,2.1,168.49,0
2018/4/23 21:50,2.52,2.09,168.49,0
2018/4/23 22:00,2.52,2.08,168.49,0
2018/4/23 22:10,2.52,2.09,168.49,0
2018/4/23 22:20,2.52,2.09,168.49,0
2018/4/23 22:30,2.52,2.09,168.49,0
2018/4/23 22:40,2.52,2.09,168.49,0
2018/4/23 22:50,2.52,2.09,168.49,0
2018/4/23 23:00,2.52,2.09,168.49,0
2018/4/23 23:10,2.52,2.09,168.49,0
2018/4/23 23:20,2.52,2.09,168.49,0
2018/4/23 23:30,2.52,2.09,168.49,0
2018/4/23 23:40,2.52,2.09,168.49,0
2018/4/23 23:50,2.52,2.09,168.49,0
2018/4/24 0:00,2.52,2.1,168.49,0
2018/4/24 0:10,2.52,2.08,168.49,0
2018/4/24 0:20,2.52,2.08,168.49,0
2018/4/24 0:30,2.52,2.09,168.49,0
2018/4/24 0:40,2.52,2.09,168.49,0
2018/4/24 0:50,2.52,2.08,168.49,0
2018/4/24 1:00,2.52,2.07,168.49,0
2018/4/24 1:10,2.52,2.08,168.49,0
2018/4/24 1:20,2.71,2.12,168.5,0
2018/4/24 1:30,2.71,2.13,168.5,0
2018/4/24 1:40,2.71,2.13,168.5,0
2018/4/24 1:50,2.71,2.13,168.5,0
2018/4/24 2:00,2.71,2.13,168.5,0
2018/4/24 2:10,2.71,2.12,168.5,0
2018/4/24 2:20,2.71,2.1,168.5,0
2018/4/24 2:30,2.71,2.12,168.5,0
2018/4/24 2:40,2.71,2.12,168.5,0
2018/4/24 2:50,2.71,2.11,168.5,0
2018/4/24 3:00,2.71,2.13,168.5,0
2018/4/24 3:10,2.71,2.12,168.5,0
2018/4/24 3:20,2.71,2.13,168.5,0
2018/4/24 3:30,2.71,2.13,168.5,0
2018/4/24 3:40,2.71,2.12,168.5,0
2018/4/24 3:50,2.71,2.13,168.5,0
2018/4/24 4:00,2.71,2.13,168.5,0
2018/4/24 4:10,2.71,2.12,168.5,0
2018/4/24 4:20,2.71,2.12,168.5,0
2018/4/24 4:30,2.71,2.13,168.5,0
2018/4/24 4:40,2.71,2.12,168.5,0
2018/4/24 4:50,2.71,2.13,168.5,0
2018/4/24 5:00,2.71,2.11,168.5,0
2018/4/24 5:10,2.71,2.12,168.5,0
2018/4/24 5:20,2.71,2.12,168.5,0
2018/4/24 5:30,2.71,2.12,168.5,0
2018/4/24 5:40,2.71,2.1,168.5,0
2018/4/24 5:50,2.71,2.12,168.5,0
2018/4/24 6:00,2.71,2.11,168.5,0
2018/4/24 6:10,2.71,2.12,168.5,0
2018/4/24 6:20,2.71,2.11,168.5,0
2018/4/24 6:30,2.71,2.1,168.5,0
2018/4/24 6:40,2.71,2.11,168.5,0
2018/4/24 6:50,2.56,2.12,168.51,0
2018/4/24 7:00,2.56,2.98,168.51,1
2018/4/24 7:10,2.56,2.98,168.51,0
2018/4/24 7:20,2.56,2.98,168.51,0
2018/4/24 7:30,2.56,2.98,168.51,0
2018/4/24 7:40,2.56,2.98,168.51,0
2018/4/24 7:50,2.56,2.98,168.51,0
2018/4/24 8:00,2.56,2.98,168.51,0
2018/4/24 8:10,2.56,2.99,168.51,0
2018/4/24 8:20,2.56,2.98,168.51,0
2018/4/24 8:30,2.56,2.98,168.51,1
2018/4/24 8:40,2.56,2.98,168.51,0
2018/4/24 8:50,2.56,2.98,168.51,0
2018/4/24 9:00,2.56,2.98,168.51,0
2018/4/24 9:10,2.56,2.98,168.51,0
2018/4/24 9:20,2.56,2.98,168.51,0
2018/4/24 9:30,2.56,2.97,168.51,2
2018/4/24 9:40,2.56,2.98,168.51,2
2018/4/24 9:50,2.56,2.98,168.51,1
2018/4/24 10:00,2.56,2.98,168.51,0
2018/4/24 10:10,2.56,2.98,168.51,1
2018/4/24 10:20,2.56,2.97,168.51,0
2018/4/24 10:30,2.56,2.98,168.51,1
2018/4/24 10:40,2.56,2.98,168.51,0
2018/4/24 10:50,2.56,2.97,168.51,0
2018/4/24 11:00,2.56,2.98,168.51,0
2018/4/24 11:10,2.56,2.98,168.51,0
2018/4/24 11:20,2.56,2.97,168.51,0
2018/4/24 11:30,2.56,2.99,168.51,0
2018/4/24 11:40,2.56,2.98,168.51,0
2018/4/24 11:50,2.56,2.98,168.51,1
2018/4/24 12:00,2.56,2.97,168.51,0
2018/4/24 12:10,2.56,2.98,168.51,1
2018/4/24 12:20,2.56,2.99,168.51,1
2018/4/24 12:30,2.56,2.98,168.51,1
2018/4/24 12:40,2.56,2.98,168.51,1
2018/4/24 12:50,3.4,2.98,168.52,2
2018/4/24 13:00,3.4,4.29,168.52,3
2018/4/24 13:10,3.4,4.29,168.52,1
2018/4/24 13:20,8.67,4.29,168.53,1
2018/4/24 13:30,8.67,9.95,168.53,6
2018/4/24 13:40,8.67,9.95,168.53,2
2018/4/24 13:50,13.01,9.94,168.54,3
2018/4/24 14:00,13.01,13.68,168.54,4
2018/4/24 14:10,13.01,13.69,168.54,1
2018/4/24 14:20,13.01,13.69,168.54,1
2018/4/24 14:30,13.01,13.69,168.54,1
2018/4/24 14:40,13.01,13.69,168.54,1
2018/4/24 14:50,15.55,13.69,168.55,2
2018/4/24 15:00,15.55,13.69,168.55,2
2018/4/24 15:10,15.55,13.7,168.55,0
2018/4/24 15:20,20.4,13.7,168.56,1
2018/4/24 15:30,23.53,13.7,168.57,1
2018/4/24 15:40,23.53,13.7,168.57,2
2018/4/24 15:50,23.53,13.7,168.59,1
2018/4/24 16:00,33.37,13.71,168.6,1
2018/4/24 16:10,33.37,22.0,168.61,1
2018/4/24 16:20,36.77,21.96,168.62,1
2018/4/24 16:30,36.77,31.86,168.63,1
2018/4/24 16:40,43.28,35.76,168.64,1
2018/4/24 16:50,43.28,42.19,168.64,0
2018/4/24 17:00,47.77,42.19,168.65,1
2018/4/24 17:10,47.77,46.65,168.65,1
2018/4/24 17:20,47.77,46.64,168.64,1
2018/4/24 17:30,47.77,46.64,168.65,0
2018/4/24 17:40,47.77,46.63,168.65,2
2018/4/24 17:50,47.77,46.65,168.65,3
2018/4/24 18:00,47.77,46.65,168.65,2
2018/4/24 18:10,48.72,46.65,168.66,1
