datetime,Qin,Qout,H,r
2015/8/29 4:00,3.0,2.72,165.3,0
2015/8/29 4:10,3.0,2.71,165.3,0
2015/8/29 4:20,3.0,2.7,165.3,0
2015/8/29 4:30,3.0,2.7,165.3,0
2015/8/29 4:40,3.0,2.71,165.3,0
2015/8/29 4:50,3.0,2.71,165.3,0
2015/8/29 5:00,3.0,2.72,165.3,0
2015/8/29 5:10,3.0,2.72,165.3,0
2015/8/29 5:20,3.0,2.71,165.3,0
2015/8/29 5:30,3.0,2.7,165.3,0
2015/8/29 5:40,3.0,2.71,165.3,0
2015/8/29 5:50,3.0,2.7,165.3,0
2015/8/29 6:00,3.0,2.7,165.3,0
2015/8/29 6:10,3.0,2.72,165.3,0
2015/8/29 6:20,3.0,2.7,165.3,0
2015/8/29 6:30,3.0,2.72,165.3,0
2015/8/29 6:40,3.0,2.71,165.3,0
2015/8/29 6:50,3.0,2.72,165.3,0
2015/8/29 7:00,3.0,2.71,165.3,0
2015/8/29 7:10,3.0,2.72,165.3,0
2015/8/29 7:20,3.0,2.72,165.3,0
2015/8/29 7:30,3.0,2.71,165.3,0
2015/8/29 7:40,3.0,2.71,165.3,0
2015/8/29 7:50,3.0,2.71,165.3,0
2015/8/29 8:00,3.0,2.72,165.3,0
2015/8/29 8:10,3.0,2.7,165.3,0
2015/8/29 8:20,3.0,2.7,165.3,0
2015/8/29 8:30,3.0,2.71,165.3,0
2015/8/29 8:40,3.0,2.7,165.3,0
2015/8/29 8:50,3.0,2.7,165.3,0
2015/8/29 9:00,3.0,2.7,165.3,0
2015/8/29 9:10,3.0,2.71,165.3,0
2015/8/29 9:20,3.0,2.71,165.3,0
2015/8/29 9:30,3.0,2.71,165.3,0
2015/8/29 9:40,3.0,2.71,165.3,0
2015/8/29 9:50,3.0,2.71,165.3,0
2015/8/29 10:00,3.0,2.7,165.3,0
2015/8/29 10:10,3.0,2.71,165.3,0
2015/8/29 10:20,3.0,2.71,165.3,0
2015/8/29 10:30,3.0,2.71,165.3,0
2015/8/29 10:40,3.0,2.72,165.3,0
2015/8/29 10:50,3.0,2.71,165.3,0
2015/8/29 11:00,3.0,2.71,165.3,0
2015/8/29 11:10,3.0,2.71,165.3,0
2015/8/29 11:20,3.0,2.72,165.3,0
2015/8/29 11:30,3.0,2.72,165.3,0
