datetime,Qin,Qout,H,r
2015/6/2 5:10,1.1,2.3,168.38,0
2015/6/2 5:20,1.1,2.3,168.38,0
2015/6/2 5:30,1.1,2.3,168.38,0
2015/6/2 5:40,1.1,2.3,168.38,0
2015/6/2 5:50,1.1,2.3,168.38,0
2015/6/2 6:00,1.94,2.29,168.38,0
2015/6/2 6:10,1.94,2.31,168.38,0
2015/6/2 6:20,1.94,2.29,168.38,0
2015/6/2 6:30,1.94,2.3,168.38,0
2015/6/2 6:40,1.94,2.3,168.38,0
2015/6/2 6:50,1.94,2.29,168.38,0
2015/6/2 7:00,2.3,2.31,168.38,0
2015/6/2 7:10,2.3,2.3,168.38,0
2015/6/2 7:20,2.3,2.29,168.38,0
2015/6/2 7:30,2.3,2.3,168.38,0
2015/6/2 7:40,2.3,2.3,168.38,0
2015/6/2 7:50,2.3,2.3,168.38,0
2015/6/2 8:00,1.46,2.31,168.37,0
2015/6/2 8:10,1.46,2.31,168.37,0
2015/6/2 8:20,1.46,2.3,168.37,0
2015/6/2 8:30,1.46,2.29,168.37,0
2015/6/2 8:40,1.46,2.29,168.37,0
2015/6/2 8:50,1.46,2.3,168.37,0
2015/6/2 9:00,1.1,2.29,168.37,0
2015/6/2 9:10,1.1,2.3,168.37,0
2015/6/2 9:20,1.1,2.29,168.37,0
2015/6/2 9:30,1.1,2.41,168.37,0
2015/6/2 9:40,1.1,2.92,168.37,0
2015/6/2 9:50,1.1,2.94,168.37,0
2015/6/2 10:00,2.09,2.44,168.37,0
2015/6/2 10:10,2.09,2.17,168.37,0
2015/6/2 10:20,2.09,1.56,168.37,0
2015/6/2 10:30,2.09,1.55,168.37,0
2015/6/2 10:40,2.09,1.56,168.37,0
2015/6/2 10:50,2.09,1.55,168.37,0
2015/6/2 11:00,2.21,1.56,168.37,0
2015/6/2 11:10,2.21,1.56,168.36,0
2015/6/2 11:20,2.21,1.55,168.36,0
2015/6/2 11:30,2.21,1.55,168.36,0
2015/6/2 11:40,2.21,1.55,168.36,0
2015/6/2 11:50,2.21,1.55,168.36,0
2015/6/2 12:00,0.48,1.56,168.36,0
2015/6/2 12:10,0.48,1.54,168.36,0
2015/6/2 12:20,0.48,1.54,168.36,0
2015/6/2 12:30,0.48,1.56,168.36,0
2015/6/2 12:40,0.48,1.55,168.36,0
2015/6/2 12:50,0.48,1.56,168.36,0
2015/6/2 13:00,0.35,1.56,168.36,0
2015/6/2 13:10,0.35,1.56,168.36,0
2015/6/2 13:20,0.35,1.55,168.36,0
2015/6/2 13:30,0.35,1.55,168.36,0
2015/6/2 13:40,0.35,1.56,168.36,0
2015/6/2 13:50,0.35,1.56,168.36,0
2015/6/2 14:00,1.55,1.56,168.36,0
2015/6/2 14:10,1.55,1.56,168.36,0
2015/6/2 14:20,1.55,1.56,168.36,0
2015/6/2 14:30,1.55,1.55,168.36,0
2015/6/2 14:40,1.55,1.55,168.36,0
2015/6/2 14:50,1.55,1.56,168.36,0
2015/6/2 15:00,1.56,1.93,168.36,0
2015/6/2 15:10,1.56,2.6,168.36,0
2015/6/2 15:20,1.56,3.12,168.36,0
2015/6/2 15:30,1.56,2.82,168.36,0
2015/6/2 15:40,1.56,3.11,168.36,0
2015/6/2 15:50,1.56,3.14,168.36,0
2015/6/2 16:00,2.14,2.31,168.36,0
2015/6/2 16:10,2.14,2.31,168.36,0
2015/6/2 16:20,2.14,2.31,168.36,0
2015/6/2 16:30,2.14,2.32,168.36,0
2015/6/2 16:40,2.14,2.33,168.36,0
2015/6/2 16:50,2.14,2.31,168.36,0
2015/6/2 17:00,2.15,2.31,168.35,0
2015/6/2 17:10,2.15,2.3,168.35,0
2015/6/2 17:20,2.15,2.31,168.35,0
2015/6/2 17:30,2.15,2.32,168.35,0
2015/6/2 17:40,2.15,2.31,168.35,0
2015/6/2 17:50,2.15,2.31,168.35,1
2015/6/2 18:00,1.11,2.32,168.35,1
2015/6/2 18:10,1.11,2.31,168.35,1
2015/6/2 18:20,1.11,2.31,168.35,1
2015/6/2 18:30,1.11,2.32,168.35,0
2015/6/2 18:40,1.11,2.3,168.35,2
2015/6/2 18:50,1.11,2.31,168.35,1
2015/6/2 19:00,1.47,2.31,168.35,1
2015/6/2 19:10,1.47,2.31,168.35,1
2015/6/2 19:20,1.47,2.3,168.35,1
2015/6/2 19:30,1.47,2.31,168.35,1
2015/6/2 19:40,1.47,2.32,168.36,3
2015/6/2 19:50,1.47,2.3,168.36,2
2015/6/2 20:00,3.51,2.3,168.36,0
2015/6/2 20:10,3.51,2.31,168.37,2
2015/6/2 20:20,3.51,2.3,168.37,4
2015/6/2 20:30,3.51,2.3,168.37,0
2015/6/2 20:40,3.51,2.31,168.37,1
2015/6/2 20:50,3.51,2.31,168.37,0
2015/6/2 21:00,5.67,2.3,168.38,0
2015/6/2 21:10,5.67,2.3,168.38,1
2015/6/2 21:20,5.67,2.31,168.38,0
2015/6/2 21:30,5.67,2.31,168.39,0
2015/6/2 21:40,5.67,4.34,168.39,1
2015/6/2 21:50,5.67,4.34,168.39,0
2015/6/2 22:00,6.33,4.33,168.39,0
2015/6/2 22:10,6.33,4.96,168.39,0
2015/6/2 22:20,6.33,4.96,168.39,0
2015/6/2 22:30,6.33,4.96,168.4,1
2015/6/2 22:40,6.33,4.96,168.4,0
2015/6/2 22:50,6.33,4.95,168.4,0
2015/6/2 23:00,6.91,4.96,168.41,1
2015/6/2 23:10,10.05,8.27,168.41,1
2015/6/2 23:20,10.86,11.28,168.41,0
2015/6/2 23:30,11.86,13.91,168.41,1
2015/6/2 23:40,11.19,13.94,168.41,0
2015/6/2 23:50,12.69,13.94,168.41,1
2015/6/3 0:00,13.7,13.94,168.41,0
2015/6/3 0:10,12.99,13.94,168.41,1
2015/6/3 0:20,13.67,13.93,168.41,0
2015/6/3 0:30,13.93,13.94,168.41,0
2015/6/3 0:40,13.21,13.94,168.4,1
2015/6/3 0:50,11.53,13.92,168.4,1
2015/6/3 1:00,11.53,13.93,168.4,2
2015/6/3 1:10,11.53,13.93,168.4,1
2015/6/3 1:20,11.53,13.94,168.4,1
2015/6/3 1:30,11.53,13.92,168.4,1
2015/6/3 1:40,12.25,13.92,168.4,1
2015/6/3 1:50,13.93,13.93,168.4,2
2015/6/3 2:00,13.93,13.94,168.4,2
2015/6/3 2:10,14.89,13.95,168.41,2
2015/6/3 2:20,16.33,13.93,168.41,1
2015/6/3 2:30,17.06,13.93,168.42,0
2015/6/3 2:40,18.74,13.93,168.42,0
2015/6/3 2:50,18.74,13.94,168.42,0
2015/6/3 3:00,20.42,13.95,168.43,1
2015/6/3 3:10,20.9,13.95,168.44,0
2015/6/3 3:20,21.15,13.94,168.44,1
2015/6/3 3:30,21.39,13.94,168.45,0
2015/6/3 3:40,21.39,13.94,168.46,1
2015/6/3 3:50,23.55,13.94,168.46,1
2015/6/3 4:00,23.55,13.95,168.47,2
2015/6/3 4:10,24.52,13.94,168.48,1
2015/6/3 4:20,26.68,13.95,168.5,0
2015/6/3 4:30,29.61,13.96,168.52,1
2015/6/3 4:40,33.35,13.97,168.54,3
2015/6/3 4:50,36.35,13.97,168.56,2
2015/6/3 5:00,39.83,13.98,168.58,0
2015/6/3 5:10,42.72,27.66,168.6,0
2015/6/3 5:20,44.72,35.48,168.61,1
2015/6/3 5:30,50.19,35.46,168.62,0
2015/6/3 5:40,46.48,35.45,168.62,0
2015/6/3 5:50,47.11,35.44,168.63,1
2015/6/3 6:00,46.51,35.46,168.64,0
2015/6/3 6:10,46.53,35.47,168.64,1
2015/6/3 6:20,46.48,35.47,168.65,0
2015/6/3 6:30,45.54,35.46,168.66,0
2015/6/3 6:40,46.52,35.47,168.67,1
2015/6/3 6:50,47.01,35.47,168.68,0
2015/6/3 7:00,48.74,35.48,168.69,1
2015/6/3 7:10,51.01,45.11,168.7,1
2015/6/3 7:20,52.25,45.11,168.7,1
2015/6/3 7:30,50.06,45.12,168.7,1
2015/6/3 7:40,53.47,45.13,168.71,0
2015/6/3 7:50,51.52,45.13,168.72,0
2015/6/3 8:00,54.96,45.12,168.72,1
2015/6/3 8:10,50.53,45.14,168.73,0
2015/6/3 8:20,53.49,45.15,168.73,2
2015/6/3 8:30,52.51,45.14,168.74,3
2015/6/3 8:40,54.97,45.13,168.75,2
2015/6/3 8:50,54.97,45.15,168.75,0
2015/6/3 9:00,54.97,45.16,168.76,1
2015/6/3 9:10,57.89,51.45,168.77,0
2015/6/3 9:20,58.03,51.46,168.77,0
2015/6/3 9:30,57.68,51.47,168.77,0
2015/6/3 9:40,53.92,51.45,168.77,1
2015/6/3 9:50,55.4,51.47,168.78,0
2015/6/3 10:00,56.38,51.47,168.78,1
2015/6/3 10:10,56.39,51.48,168.78,0
2015/6/3 10:20,55.41,51.48,168.79,0
2015/6/3 10:30,56.39,51.48,168.79,0
2015/6/3 10:40,56.39,51.49,168.79,0
2015/6/3 10:50,53.45,51.48,168.79,0
2015/6/3 11:00,55.91,51.48,168.8,0
2015/6/3 11:10,56.4,51.48,168.8,0
2015/6/3 11:20,56.4,51.49,168.8,0
2015/6/3 11:30,54.92,51.5,168.81,1
2015/6/3 11:40,56.4,51.5,168.81,0
2015/6/3 11:50,56.41,51.5,168.81,0
2015/6/3 12:00,53.46,51.5,168.81,1
2015/6/3 12:10,51.98,51.5,168.82,0
2015/6/3 12:20,56.41,51.5,168.82,0
2015/6/3 12:30,56.41,51.5,168.82,0
2015/6/3 12:40,55.93,51.49,168.82,0
2015/6/3 12:50,51.5,51.51,168.82,0
2015/6/3 13:00,51.5,51.51,168.82,0
2015/6/3 13:10,51.5,51.51,168.82,0
2015/6/3 13:20,51.5,51.51,168.82,0
2015/6/3 13:30,51.5,51.49,168.82,0
2015/6/3 13:40,51.5,51.51,168.82,0
2015/6/3 13:50,51.5,51.49,168.82,0
2015/6/3 14:00,49.04,51.49,168.81,0
2015/6/3 14:10,49.04,51.49,168.81,0
2015/6/3 14:20,48.79,51.48,168.8,0
2015/6/3 14:30,46.58,51.49,168.8,0
2015/6/3 14:40,46.09,51.47,168.79,0
2015/6/3 14:50,44.11,51.47,168.79,0
2015/6/3 15:00,44.11,51.46,168.78,0
2015/6/3 15:10,44.11,51.47,168.78,0
2015/6/3 15:20,42.62,51.46,168.77,0
2015/6/3 15:30,42.62,51.45,168.76,0
2015/6/3 15:40,41.38,51.44,168.75,0
2015/6/3 15:50,40.89,51.43,168.74,0
2015/6/3 16:00,40.39,51.44,168.74,0
2015/6/3 16:10,39.15,51.43,168.73,0
2015/6/3 16:20,38.9,51.41,168.72,0
2015/6/3 16:30,38.65,51.4,168.71,0
2015/6/3 16:40,36.59,35.48,168.7,0
2015/6/3 16:50,35.9,35.48,168.7,0
2015/6/3 17:00,34.96,35.49,168.7,0
2015/6/3 17:10,34.76,35.48,168.7,0
2015/6/3 17:20,34.07,35.49,168.7,0
2015/6/3 17:30,33.87,35.48,168.7,0
2015/6/3 17:40,32.53,35.48,168.69,0
2015/6/3 17:50,33.02,35.48,168.69,0
2015/6/3 18:00,33.02,35.49,168.69,0
2015/6/3 18:10,33.02,35.48,168.69,0
2015/6/3 18:20,30.56,35.47,168.68,0
2015/6/3 18:30,30.56,35.47,168.68,0
2015/6/3 18:40,31.05,35.47,168.67,0
2015/6/3 18:50,30.56,35.47,168.67,0
2015/6/3 19:00,28.83,35.45,168.66,0
2015/6/3 19:10,28.09,35.45,168.66,0
2015/6/3 19:20,29.07,35.45,168.65,0
2015/6/3 19:30,28.09,35.46,168.65,0
2015/6/3 19:40,28.82,35.43,168.64,0
2015/6/3 19:50,28.08,35.44,168.64,0
2015/6/3 20:00,28.32,35.44,168.63,0
2015/6/3 20:10,28.07,35.44,168.63,0
2015/6/3 20:20,27.09,35.44,168.62,0
2015/6/3 20:30,27.33,35.44,168.61,0
2015/6/3 20:40,26.84,35.44,168.61,0
2015/6/3 20:50,26.1,35.43,168.6,0
2015/6/3 21:00,25.77,26.93,168.59,0
2015/6/3 21:10,23.94,26.93,168.59,0
2015/6/3 21:20,24.98,26.95,168.59,0
2015/6/3 21:30,24.3,26.94,168.59,0
2015/6/3 21:40,23.62,26.94,168.58,0
2015/6/3 21:50,22.7,26.94,168.58,0
2015/6/3 22:00,23.08,26.94,168.58,0
2015/6/3 22:10,24.48,26.93,168.58,0
2015/6/3 22:20,23.25,26.92,168.57,0
2015/6/3 22:30,22.02,26.93,168.57,0
2015/6/3 22:40,23.0,26.93,168.57,0
2015/6/3 22:50,24.47,26.93,168.57,0
2015/6/3 23:00,22.75,26.93,168.56,0
2015/6/3 23:10,22.01,26.93,168.56,0
2015/6/3 23:20,23.24,26.92,168.56,0
2015/6/3 23:30,23.14,20.99,168.55,0
2015/6/3 23:40,21.07,21.0,168.55,0
2015/6/3 23:50,20.08,20.98,168.55,0
2015/6/4 0:00,20.81,20.99,168.55,0
2015/6/4 0:10,20.56,20.99,168.55,0
2015/6/4 0:20,19.57,20.98,168.55,0
2015/6/4 0:30,19.91,20.99,168.55,0
2015/6/4 0:40,20.99,20.99,168.55,0
2015/6/4 0:50,20.99,20.99,168.55,0
2015/6/4 1:00,20.99,21.0,168.55,0
2015/6/4 1:10,20.99,20.98,168.55,0
2015/6/4 1:20,20.99,21.0,168.55,0
2015/6/4 1:30,20.99,20.99,168.55,0
2015/6/4 1:40,20.99,20.98,168.55,0
2015/6/4 1:50,20.99,20.99,168.55,0
2015/6/4 2:00,20.99,20.99,168.55,0
2015/6/4 2:10,20.25,20.98,168.54,0
2015/6/4 2:20,18.53,20.98,168.54,0
2015/6/4 2:30,18.53,20.98,168.54,0
2015/6/4 2:40,18.53,20.98,168.54,0
2015/6/4 2:50,18.53,20.97,168.54,0
2015/6/4 3:00,18.52,20.97,168.54,0
2015/6/4 3:10,19.26,20.99,168.54,0
2015/6/4 3:20,20.24,20.99,168.53,0
2015/6/4 3:30,18.52,20.98,168.53,0
2015/6/4 3:40,18.52,20.98,168.53,0
2015/6/4 3:50,18.52,20.98,168.53,0
2015/6/4 4:00,18.52,20.97,168.53,0
2015/6/4 4:10,18.03,20.97,168.52,0
2015/6/4 4:20,16.8,20.99,168.52,0
2015/6/4 4:30,18.52,20.98,168.52,0
2015/6/4 4:40,18.52,20.97,168.52,0
2015/6/4 4:50,18.03,20.97,168.51,0
2015/6/4 5:00,16.06,20.98,168.51,0
2015/6/4 5:10,16.55,20.98,168.51,0
2015/6/4 5:20,18.52,20.99,168.51,0
2015/6/4 5:30,16.31,20.96,168.5,0
2015/6/4 5:40,16.06,20.96,168.5,0
2015/6/4 5:50,16.55,20.97,168.5,0
2015/6/4 6:00,17.79,20.96,168.49,0
2015/6/4 6:10,16.11,20.97,168.49,0
2015/6/4 6:20,16.1,20.95,168.49,0
2015/6/4 6:30,18.31,20.96,168.49,0
2015/6/4 6:40,17.6,20.97,168.48,0
2015/6/4 6:50,16.16,20.96,168.48,0
2015/6/4 7:00,16.88,20.95,168.48,0
2015/6/4 7:10,17.36,20.95,168.47,0
2015/6/4 7:20,16.16,20.96,168.47,0
2015/6/4 7:30,15.18,16.23,168.46,0
2015/6/4 7:40,14.14,15.62,168.46,0
2015/6/4 7:50,14.69,15.66,168.46,0
2015/6/4 8:00,13.8,15.65,168.46,0
2015/6/4 8:10,11.96,15.64,168.45,0
2015/6/4 8:20,12.03,15.64,168.45,0
2015/6/4 8:30,12.12,15.65,168.45,0
2015/6/4 8:40,11.08,15.63,168.44,0
2015/6/4 8:50,10.84,15.66,168.44,0
2015/6/4 9:00,10.84,15.66,168.44,0
2015/6/4 9:10,10.53,13.92,168.43,0
2015/6/4 9:20,10.18,13.94,168.43,0
2015/6/4 9:30,9.89,13.82,168.43,0
2015/6/4 9:40,10.28,13.55,168.42,0
2015/6/4 9:50,12.32,12.72,168.42,0
2015/6/4 10:00,9.68,13.95,168.41,0
2015/6/4 10:10,9.68,11.17,168.41,0
2015/6/4 10:20,9.68,11.16,168.41,0
2015/6/4 10:30,9.68,11.16,168.41,0
2015/6/4 10:40,9.68,11.15,168.41,0
2015/6/4 10:50,9.68,11.15,168.41,0
2015/6/4 11:00,8.89,11.16,168.41,0
2015/6/4 11:10,11.06,10.1,168.41,0
2015/6/4 11:20,11.08,12.28,168.41,0
2015/6/4 11:30,11.27,12.28,168.41,0
2015/6/4 11:40,11.45,12.28,168.41,0
2015/6/4 11:50,11.68,12.72,168.41,0
2015/6/4 12:00,11.94,12.72,168.41,0
2015/6/4 12:10,12.34,13.16,168.41,0
2015/6/4 12:20,12.69,13.56,168.41,0
2015/6/4 12:30,11.25,13.87,168.4,0
2015/6/4 12:40,10.79,13.87,168.4,0
2015/6/4 12:50,11.02,13.87,168.4,0
2015/6/4 13:00,11.21,13.86,168.4,0
2015/6/4 13:10,9.44,13.86,168.39,0
2015/6/4 13:20,11.58,8.34,168.39,0
2015/6/4 13:30,11.58,10.28,168.39,0
2015/6/4 13:40,9.79,10.26,168.39,0
2015/6/4 13:50,11.58,8.51,168.39,0
2015/6/4 14:00,9.75,10.26,168.39,0
2015/6/4 14:10,9.75,8.5,168.39,0
2015/6/4 14:20,9.75,8.51,168.39,0
2015/6/4 14:30,9.75,8.5,168.39,0
2015/6/4 14:40,9.75,8.53,168.39,0
2015/6/4 14:50,9.75,8.51,168.4,0
2015/6/4 15:00,11.05,8.52,168.4,0
2015/6/4 15:10,10.91,8.52,168.4,0
2015/6/4 15:20,10.91,8.51,168.4,0
2015/6/4 15:30,10.91,8.5,168.4,0
2015/6/4 15:40,10.91,8.51,168.4,0
2015/6/4 15:50,10.43,8.5,168.4,0
2015/6/4 16:00,10.67,8.51,168.41,0
2015/6/4 16:10,11.2,11.88,168.41,0
2015/6/4 16:20,11.82,12.51,168.41,0
2015/6/4 16:30,12.54,13.09,168.41,0
2015/6/4 16:40,13.36,13.73,168.41,0
2015/6/4 16:50,14.25,13.94,168.41,0
2015/6/4 17:00,12.75,13.95,168.4,0
2015/6/4 17:10,10.97,13.95,168.4,0
2015/6/4 17:20,11.25,13.94,168.4,0
2015/6/4 17:30,11.71,13.95,168.39,0
2015/6/4 17:40,11.71,10.69,168.39,0
2015/6/4 17:50,11.71,10.65,168.39,0
2015/6/4 18:00,10.42,10.64,168.39,0
2015/6/4 18:10,10.42,9.12,168.39,0
2015/6/4 18:20,10.42,9.11,168.39,0
2015/6/4 18:30,10.42,9.12,168.39,0
2015/6/4 18:40,10.42,9.12,168.39,0
2015/6/4 18:50,10.42,9.11,168.39,0
2015/6/4 19:00,8.66,9.11,168.39,0
2015/6/4 19:10,8.66,7.26,168.39,0
2015/6/4 19:20,8.66,7.25,168.39,0
2015/6/4 19:30,8.66,7.47,168.39,0
2015/6/4 19:40,8.66,7.45,168.39,0
2015/6/4 19:50,8.66,7.46,168.39,0
2015/6/4 20:00,8.38,7.47,168.39,0
2015/6/4 20:10,8.38,7.47,168.39,0
2015/6/4 20:20,8.38,7.46,168.39,0
2015/6/4 20:30,8.38,7.47,168.39,0
2015/6/4 20:40,8.38,7.47,168.39,0
2015/6/4 20:50,8.38,7.47,168.39,0
2015/6/4 21:00,7.5,7.46,168.39,0
2015/6/4 21:10,7.5,6.26,168.39,0
2015/6/4 21:20,7.5,6.25,168.39,0
2015/6/4 21:30,7.5,6.26,168.39,0
2015/6/4 21:40,7.5,6.25,168.4,0
2015/6/4 21:50,7.5,6.26,168.4,0
2015/6/4 22:00,8.11,6.25,168.4,0
2015/6/4 22:10,8.11,6.25,168.4,0
2015/6/4 22:20,8.11,6.26,168.4,0
2015/6/4 22:30,8.11,6.26,168.4,0
2015/6/4 22:40,8.11,6.25,168.4,0
2015/6/4 22:50,8.11,6.24,168.41,0
2015/6/4 23:00,8.84,9.29,168.41,0
2015/6/4 23:10,8.84,10.07,168.41,0
2015/6/4 23:20,10.14,10.06,168.41,0
2015/6/4 23:30,10.9,11.44,168.41,0
2015/6/4 23:40,11.83,12.14,168.41,0
2015/6/4 23:50,11.93,13.08,168.41,0
2015/6/5 0:00,11.36,13.09,168.41,0
2015/6/5 0:10,10.44,12.6,168.4,0
2015/6/5 0:20,10.14,12.61,168.4,0
2015/6/5 0:30,10.2,12.6,168.4,0
2015/6/5 0:40,10.14,12.6,168.39,0
2015/6/5 0:50,10.14,8.92,168.39,0
2015/6/5 1:00,9.14,8.92,168.39,0
2015/6/5 1:10,9.14,7.88,168.39,0
2015/6/5 1:20,9.14,7.89,168.39,0
2015/6/5 1:30,9.14,7.88,168.39,0
2015/6/5 1:40,9.14,7.87,168.39,0
2015/6/5 1:50,9.14,7.88,168.39,0
2015/6/5 2:00,7.44,7.88,168.39,0
2015/6/5 2:10,7.44,6.06,168.39,0
2015/6/5 2:20,7.44,6.06,168.39,0
2015/6/5 2:30,7.44,6.05,168.39,0
2015/6/5 2:40,7.44,6.06,168.39,0
2015/6/5 2:50,7.44,6.06,168.39,0
2015/6/5 3:00,7.08,6.06,168.39,0
2015/6/5 3:10,7.08,6.07,168.39,0
2015/6/5 3:20,7.08,6.07,168.39,0
2015/6/5 3:30,7.08,6.06,168.39,0
2015/6/5 3:40,7.08,6.06,168.39,0
2015/6/5 3:50,7.08,6.05,168.39,0
2015/6/5 4:00,6.13,6.06,168.39,0
2015/6/5 4:10,6.13,4.8,168.39,0
2015/6/5 4:20,6.13,4.81,168.39,0
2015/6/5 4:30,6.13,4.81,168.39,0
2015/6/5 4:40,6.13,4.8,168.4,0
2015/6/5 4:50,6.13,4.8,168.4,0
2015/6/5 5:00,6.69,4.81,168.4,0
2015/6/5 5:10,6.69,4.8,168.4,0
2015/6/5 5:20,6.69,4.81,168.4,0
2015/6/5 5:30,6.69,4.8,168.4,0
2015/6/5 5:40,6.69,4.8,168.41,0
2015/6/5 5:50,6.69,8.06,168.41,0
2015/6/5 6:00,7.67,8.05,168.41,0
2015/6/5 6:10,7.67,8.9,168.41,0
2015/6/5 6:20,7.67,8.9,168.41,0
2015/6/5 6:30,10.01,8.92,168.41,0
2015/6/5 6:40,7.67,11.3,168.41,0
2015/6/5 6:50,7.67,8.92,168.41,0
2015/6/5 7:00,8.64,8.92,168.41,0
2015/6/5 7:10,8.64,9.89,168.41,0
2015/6/5 7:20,8.64,9.89,168.41,0
2015/6/5 7:30,8.64,9.89,168.41,1
2015/6/5 7:40,8.64,9.92,168.41,0
2015/6/5 7:50,8.64,9.9,168.41,0
2015/6/5 8:00,9.29,9.89,168.4,0
2015/6/5 8:10,9.29,9.9,168.4,0
2015/6/5 8:20,9.29,9.9,168.4,0
2015/6/5 8:30,9.29,9.9,168.4,0
