datetime,Qin,Qout,H,r
2014/6/3 16:50,1.09,2.28,168.32,0
2014/6/3 17:00,1.09,2.3,168.32,0
2014/6/3 17:10,1.09,2.27,168.32,0
2014/6/3 17:20,1.09,2.29,168.32,0
2014/6/3 17:30,1.09,2.3,168.32,0
2014/6/3 17:40,1.09,2.29,168.32,0
2014/6/3 17:50,1.09,2.27,168.32,0
2014/6/3 18:00,2.29,2.28,168.32,0
2014/6/3 18:10,2.29,2.29,168.32,0
2014/6/3 18:20,2.29,2.28,168.32,0
2014/6/3 18:30,2.29,2.28,168.32,0
2014/6/3 18:40,2.29,2.27,168.32,0
2014/6/3 18:50,2.29,2.28,168.32,0
2014/6/3 19:00,2.28,2.28,168.32,0
2014/6/3 19:10,2.28,2.29,168.32,0
2014/6/3 19:20,2.28,2.28,168.32,0
2014/6/3 19:30,2.28,2.28,168.32,0
2014/6/3 19:40,2.28,2.27,168.32,0
2014/6/3 19:50,2.28,2.29,168.32,0
2014/6/3 20:00,2.28,2.28,168.32,0
2014/6/3 20:10,2.28,2.28,168.32,0
2014/6/3 20:20,2.28,2.29,168.32,0
2014/6/3 20:30,2.28,2.29,168.32,0
2014/6/3 20:40,2.28,2.28,168.32,0
2014/6/3 20:50,2.28,2.28,168.32,0
2014/6/3 21:00,2.29,2.3,168.32,0
2014/6/3 21:10,2.29,2.29,168.32,0
2014/6/3 21:20,2.29,2.28,168.32,0
2014/6/3 21:30,2.29,2.28,168.32,0
2014/6/3 21:40,2.29,2.28,168.32,0
2014/6/3 21:50,2.29,2.29,168.32,0
2014/6/3 22:00,2.29,2.28,168.32,0
2014/6/3 22:10,2.29,2.28,168.32,0
2014/6/3 22:20,2.29,2.28,168.32,0
2014/6/3 22:30,2.29,2.28,168.32,0
2014/6/3 22:40,2.29,2.29,168.32,0
2014/6/3 22:50,2.29,2.29,168.32,0
2014/6/3 23:00,2.28,2.3,168.32,0
2014/6/3 23:10,2.28,2.29,168.31,0
2014/6/3 23:20,2.28,2.28,168.31,0
2014/6/3 23:30,2.28,2.3,168.31,0
2014/6/3 23:40,2.28,2.29,168.31,0
2014/6/3 23:50,2.28,2.29,168.31,0
2014/6/4 0:00,1.09,2.29,168.31,0
2014/6/4 0:10,1.09,2.29,168.31,0
2014/6/4 0:20,1.09,2.28,168.31,0
2014/6/4 0:30,1.09,2.29,168.31,0
2014/6/4 0:40,1.09,2.28,168.31,0
2014/6/4 0:50,1.09,2.29,168.31,0
2014/6/4 1:00,1.09,2.28,168.31,0
2014/6/4 1:10,1.09,2.28,168.31,0
2014/6/4 1:20,1.09,2.29,168.31,0
2014/6/4 1:30,1.09,2.28,168.31,0
2014/6/4 1:40,1.09,2.28,168.31,0
2014/6/4 1:50,1.09,2.29,168.31,0
2014/6/4 2:00,2.29,2.29,168.31,0
2014/6/4 2:10,2.29,2.3,168.31,0
2014/6/4 2:20,2.29,2.29,168.31,1
2014/6/4 2:30,2.29,2.3,168.31,0
2014/6/4 2:40,2.29,2.29,168.31,0
