datetime,Qin,Qout,H,r
2015/3/18 1:10,4.48,5.0,168.51,0
2015/3/18 1:20,4.48,5.01,168.51,0
2015/3/18 1:30,4.48,4.99,168.51,0
2015/3/18 1:40,4.48,5.0,168.51,0
2015/3/18 1:50,4.48,4.99,168.51,0
2015/3/18 2:00,5.2,5.01,168.51,0
2015/3/18 2:10,5.2,5.74,168.51,0
2015/3/18 2:20,5.2,5.75,168.51,0
2015/3/18 2:30,5.2,5.75,168.5,0
2015/3/18 2:40,5.2,5.74,168.5,0
2015/3/18 2:50,5.2,5.75,168.5,0
2015/3/18 3:00,4.07,5.73,168.5,0
2015/3/18 3:10,4.07,5.73,168.5,0
2015/3/18 3:20,4.07,5.74,168.5,0
2015/3/18 3:30,4.07,5.73,168.49,0
2015/3/18 3:40,4.07,3.62,168.49,0
2015/3/18 3:50,4.07,3.62,168.49,0
2015/3/18 4:00,2.83,3.62,168.49,0
2015/3/18 4:10,2.83,2.42,168.49,0
2015/3/18 4:20,2.83,2.43,168.49,0
2015/3/18 4:30,2.83,2.43,168.49,0
2015/3/18 4:40,2.83,2.43,168.49,0
2015/3/18 4:50,2.83,2.42,168.49,0
2015/3/18 5:00,2.48,2.44,168.49,0
2015/3/18 5:10,2.48,2.05,168.49,0
2015/3/18 5:20,2.48,2.04,168.49,0
2015/3/18 5:30,2.48,2.03,168.49,0
2015/3/18 5:40,2.48,2.03,168.49,0
2015/3/18 5:50,2.48,2.03,168.49,0
2015/3/18 6:00,2.29,2.05,168.49,0
2015/3/18 6:10,2.29,1.99,168.49,0
2015/3/18 6:20,2.29,1.99,168.49,0
2015/3/18 6:30,2.29,1.99,168.49,0
2015/3/18 6:40,2.29,1.98,168.5,0
2015/3/18 6:50,2.29,1.98,168.5,0
2015/3/18 7:00,3.23,1.99,168.5,0
2015/3/18 7:10,3.23,1.99,168.5,0
2015/3/18 7:20,3.23,1.98,168.5,0
2015/3/18 7:30,3.23,1.99,168.5,0
2015/3/18 7:40,3.23,2.0,168.5,0
2015/3/18 7:50,3.23,1.99,168.5,0
2015/3/18 8:00,3.19,1.99,168.5,0
2015/3/18 8:10,3.19,1.99,168.51,0
2015/3/18 8:20,3.19,3.62,168.51,0
2015/3/18 8:30,3.19,3.61,168.51,0
2015/3/18 8:40,3.19,3.61,168.51,0
2015/3/18 8:50,3.19,3.62,168.51,0
2015/3/18 9:00,3.83,3.61,168.51,0
2015/3/18 9:10,3.83,4.32,168.51,0
2015/3/18 9:20,3.83,4.33,168.51,0
2015/3/18 9:30,3.83,4.33,168.51,0
2015/3/18 9:40,3.83,4.33,168.51,0
2015/3/18 9:50,3.83,4.33,168.51,0
2015/3/18 10:00,4.97,4.33,168.51,0
2015/3/18 10:10,4.97,5.55,168.51,0
2015/3/18 10:20,4.97,5.56,168.51,0
2015/3/18 10:30,4.97,5.55,168.51,0
2015/3/18 10:40,4.97,5.55,168.5,0
2015/3/18 10:50,4.97,5.56,168.5,0
2015/3/18 11:00,3.64,5.56,168.5,0
2015/3/18 11:10,3.64,5.55,168.5,0
2015/3/18 11:20,3.64,5.55,168.5,0
2015/3/18 11:30,3.64,5.56,168.5,0
2015/3/18 11:40,3.64,5.56,168.5,0
2015/3/18 11:50,3.64,5.56,168.49,0
2015/3/18 12:00,2.98,3.26,168.49,0
2015/3/18 12:10,2.98,2.48,168.49,0
2015/3/18 12:20,2.98,2.49,168.49,0
2015/3/18 12:30,2.98,2.5,168.49,0
2015/3/18 12:40,2.98,2.51,168.49,1
2015/3/18 12:50,2.98,2.5,168.49,1
2015/3/18 13:00,2.75,2.5,168.49,2
2015/3/18 13:10,2.75,2.3,168.49,1
2015/3/18 13:20,2.75,2.31,168.49,0
2015/3/18 13:30,2.75,2.3,168.5,1
2015/3/18 13:40,2.75,2.31,168.5,0
2015/3/18 13:50,2.75,2.31,168.5,0
2015/3/18 14:00,3.64,2.31,168.5,1
2015/3/18 14:10,3.64,2.3,168.5,0
2015/3/18 14:20,3.64,2.32,168.5,0
2015/3/18 14:30,3.64,2.32,168.51,0
2015/3/18 14:40,3.64,4.18,168.51,1
2015/3/18 14:50,3.64,4.19,168.51,0
2015/3/18 15:00,5.14,4.18,168.51,1
