datetime,Qin,Qout,H,r
2014/12/19 13:40,4.22,4.68,168.71,0
2014/12/19 13:50,4.22,4.68,168.71,0
2014/12/19 14:00,4.41,4.68,168.71,0
2014/12/19 14:10,4.41,4.68,168.71,0
2014/12/19 14:20,4.41,4.68,168.71,0
2014/12/19 14:30,4.41,4.68,168.71,0
2014/12/19 14:40,4.41,4.68,168.71,0
2014/12/19 14:50,4.41,4.68,168.71,0
2014/12/19 15:00,4.66,4.68,168.71,0
2014/12/19 15:10,4.66,5.21,168.71,0
2014/12/19 15:20,4.66,5.19,168.71,0
2014/12/19 15:30,4.66,5.21,168.71,0
2014/12/19 15:40,4.66,5.21,168.71,0
2014/12/19 15:50,4.66,5.21,168.7,0
2014/12/19 16:00,3.69,5.21,168.7,0
2014/12/19 16:10,3.69,5.2,168.7,0
2014/12/19 16:20,3.69,5.2,168.7,0
2014/12/19 16:30,3.69,5.2,168.7,0
2014/12/19 16:40,3.69,5.2,168.7,0
2014/12/19 16:50,3.69,5.19,168.7,0
2014/12/19 17:00,3.95,5.21,168.7,0
2014/12/19 17:10,3.95,5.2,168.7,0
2014/12/19 17:20,3.95,5.2,168.69,0
2014/12/19 17:30,3.95,3.49,168.69,0
2014/12/19 17:40,3.95,3.49,168.69,0
2014/12/19 17:50,3.95,3.5,168.69,0
2014/12/19 18:00,3.47,3.49,168.69,0
2014/12/19 18:10,3.47,3.03,168.69,0
2014/12/19 18:20,3.47,3.02,168.69,0
2014/12/19 18:30,3.47,3.04,168.69,0
2014/12/19 18:40,3.47,3.02,168.69,0
2014/12/19 18:50,3.47,3.03,168.69,0
2014/12/19 19:00,2.4,3.03,168.69,0
2014/12/19 19:10,2.4,2.01,168.69,0
2014/12/19 19:20,2.4,1.99,168.69,0
2014/12/19 19:30,2.4,1.99,168.69,0
2014/12/19 19:40,2.4,1.99,168.7,0
2014/12/19 19:50,2.4,2.01,168.7,0
2014/12/19 20:00,3.8,2.0,168.7,0
2014/12/19 20:10,3.8,2.0,168.7,0
2014/12/19 20:20,3.8,1.99,168.7,0
2014/12/19 20:30,3.8,2.01,168.7,0
2014/12/19 20:40,3.8,2.01,168.71,0
2014/12/19 20:50,3.8,4.35,168.71,0
2014/12/19 21:00,4.78,4.35,168.71,0
2014/12/19 21:10,4.78,5.21,168.71,0
2014/12/19 21:20,4.78,5.2,168.71,0
2014/12/19 21:30,4.78,5.21,168.71,0
2014/12/19 21:40,4.78,5.21,168.71,0
2014/12/19 21:50,4.78,5.21,168.71,0
2014/12/19 22:00,5.09,5.21,168.71,0
2014/12/19 22:10,5.09,5.2,168.71,0
2014/12/19 22:20,5.09,5.21,168.71,0
2014/12/19 22:30,5.09,5.19,168.71,0
2014/12/19 22:40,5.09,5.21,168.71,0
2014/12/19 22:50,5.09,5.2,168.71,0
2014/12/19 23:00,5.18,5.2,168.71,0
2014/12/19 23:10,5.18,5.76,168.71,0
2014/12/19 23:20,5.18,5.76,168.71,0
2014/12/19 23:30,5.18,5.76,168.71,0
2014/12/19 23:40,5.18,5.76,168.71,0
2014/12/19 23:50,5.18,5.76,168.71,0
2014/12/20 0:00,4.72,5.76,168.7,0
2014/12/20 0:10,4.72,5.77,168.7,0
2014/12/20 0:20,4.72,5.75,168.7,0
2014/12/20 0:30,4.72,5.75,168.7,0
2014/12/20 0:40,4.72,5.75,168.7,0
2014/12/20 0:50,4.72,5.77,168.7,1
2014/12/20 1:00,4.51,5.76,168.7,1
2014/12/20 1:10,4.51,5.77,168.7,0
2014/12/20 1:20,4.51,5.77,168.7,1
2014/12/20 1:30,4.51,5.76,168.7,0
2014/12/20 1:40,4.51,5.76,168.7,0
2014/12/20 1:50,4.51,5.76,168.7,0
2014/12/20 2:00,5.27,5.75,168.7,0
2014/12/20 2:10,5.27,5.77,168.7,0
2014/12/20 2:20,5.27,5.76,168.7,0
2014/12/20 2:30,5.27,5.76,168.7,1
2014/12/20 2:40,5.27,5.77,168.7,0
2014/12/20 2:50,5.27,5.77,168.7,0
2014/12/20 3:00,5.76,5.76,168.7,0
2014/12/20 3:10,5.76,5.76,168.7,0
2014/12/20 3:20,5.76,5.77,168.7,0
2014/12/20 3:30,5.76,5.76,168.7,0
2014/12/20 3:40,5.76,5.77,168.7,0
2014/12/20 3:50,5.76,5.76,168.7,0
2014/12/20 4:00,5.76,5.77,168.7,0
2014/12/20 4:10,5.76,5.77,168.7,1
2014/12/20 4:20,5.76,5.76,168.7,0
2014/12/20 4:30,5.76,5.76,168.7,0
2014/12/20 4:40,5.76,5.76,168.7,0
2014/12/20 4:50,5.76,5.76,168.69,0
2014/12/20 5:00,4.51,5.2,168.69,0
2014/12/20 5:10,4.51,4.04,168.69,0
2014/12/20 5:20,4.51,4.05,168.69,0
2014/12/20 5:30,4.51,4.04,168.69,0
2014/12/20 5:40,4.51,4.04,168.69,0
2014/12/20 5:50,4.51,4.05,168.69,1
2014/12/20 6:00,3.69,4.04,168.69,0
2014/12/20 6:10,3.69,3.25,168.69,1
2014/12/20 6:20,3.69,3.24,168.7,1
2014/12/20 6:30,3.69,3.26,168.7,0
2014/12/20 6:40,3.69,3.25,168.7,1
