datetime,Qin,Qout,H,r
2015/5/11 19:20,1.1,2.3,168.45,0
2015/5/11 19:30,1.1,2.3,168.45,0
2015/5/11 19:40,1.1,2.29,168.45,0
2015/5/11 19:50,1.1,2.3,168.45,0
2015/5/11 20:00,1.1,2.3,168.45,0
2015/5/11 20:10,1.1,2.3,168.45,0
2015/5/11 20:20,1.1,2.29,168.45,0
2015/5/11 20:30,1.1,2.31,168.45,0
2015/5/11 20:40,1.1,2.29,168.45,0
2015/5/11 20:50,1.1,2.32,168.45,0
2015/5/11 21:00,2.3,2.31,168.45,0
2015/5/11 21:10,2.3,2.3,168.45,0
2015/5/11 21:20,2.3,2.32,168.45,0
2015/5/11 21:30,2.3,2.3,168.45,0
2015/5/11 21:40,2.3,2.29,168.45,0
2015/5/11 21:50,2.3,2.3,168.45,0
2015/5/11 22:00,2.3,2.3,168.45,0
2015/5/11 22:10,2.3,2.3,168.45,0
2015/5/11 22:20,2.3,2.31,168.45,0
2015/5/11 22:30,2.3,2.3,168.45,0
2015/5/11 22:40,2.3,2.3,168.45,0
2015/5/11 22:50,2.3,2.29,168.45,0
2015/5/11 23:00,2.3,2.29,168.45,0
2015/5/11 23:10,2.3,2.29,168.45,0
2015/5/11 23:20,2.3,2.31,168.45,0
2015/5/11 23:30,2.3,2.31,168.45,0
2015/5/11 23:40,2.3,2.29,168.45,0
2015/5/11 23:50,2.3,2.3,168.45,0
2015/5/12 0:00,2.3,2.3,168.45,0
2015/5/12 0:10,2.3,2.3,168.45,0
2015/5/12 0:20,2.3,2.3,168.45,0
2015/5/12 0:30,2.3,2.3,168.45,0
2015/5/12 0:40,2.3,2.3,168.45,0
2015/5/12 0:50,2.3,2.3,168.45,0
2015/5/12 1:00,2.3,2.28,168.45,0
2015/5/12 1:10,2.3,2.29,168.45,0
2015/5/12 1:20,2.3,2.28,168.45,0
2015/5/12 1:30,2.3,2.29,168.45,0
2015/5/12 1:40,2.3,2.3,168.45,0
2015/5/12 1:50,2.3,2.29,168.45,0
2015/5/12 2:00,2.3,2.3,168.45,0
2015/5/12 2:10,2.3,2.3,168.45,0
2015/5/12 2:20,2.3,2.29,168.45,0
2015/5/12 2:30,2.3,2.3,168.45,0
2015/5/12 2:40,2.3,2.3,168.45,0
2015/5/12 2:50,2.3,2.3,168.45,0
2015/5/12 3:00,2.3,2.28,168.45,0
2015/5/12 3:10,2.3,2.3,168.45,0
2015/5/12 3:20,2.3,2.3,168.45,0
2015/5/12 3:30,2.3,2.29,168.45,0
2015/5/12 3:40,2.3,2.28,168.45,0
2015/5/12 3:50,2.3,2.31,168.45,0
2015/5/12 4:00,2.3,2.28,168.45,0
2015/5/12 4:10,2.3,2.29,168.44,0
2015/5/12 4:20,2.3,2.3,168.45,0
2015/5/12 4:30,2.3,2.29,168.44,0
2015/5/12 4:40,2.3,2.3,168.44,0
2015/5/12 4:50,2.3,2.3,168.44,0
2015/5/12 5:00,1.09,2.29,168.44,0
2015/5/12 5:10,1.09,2.29,168.44,0
2015/5/12 5:20,1.09,2.3,168.44,0
2015/5/12 5:30,1.09,2.29,168.44,0
2015/5/12 5:40,1.09,2.3,168.44,0
2015/5/12 5:50,1.09,2.29,168.44,0
2015/5/12 6:00,1.09,2.3,168.44,0
2015/5/12 6:10,1.09,2.29,168.44,0
2015/5/12 6:20,1.09,2.29,168.44,0
2015/5/12 6:30,1.09,2.29,168.44,0
2015/5/12 6:40,1.09,2.29,168.44,0
2015/5/12 6:50,1.09,2.28,168.44,0
2015/5/12 7:00,2.29,2.3,168.44,0
2015/5/12 7:10,2.29,2.29,168.44,0
2015/5/12 7:20,2.29,2.28,168.44,0
2015/5/12 7:30,2.29,2.29,168.44,0
2015/5/12 7:40,2.29,2.3,168.44,1
2015/5/12 7:50,2.29,2.3,168.44,0
2015/5/12 8:00,2.29,2.29,168.44,0
2015/5/12 8:10,2.29,2.3,168.44,0
2015/5/12 8:20,2.29,2.29,168.44,0
2015/5/12 8:30,2.29,2.27,168.44,0
2015/5/12 8:40,2.29,2.29,168.45,1
2015/5/12 8:50,2.29,2.29,168.45,0
2015/5/12 9:00,3.37,2.31,168.44,0
2015/5/12 9:10,3.37,2.29,168.44,0
2015/5/12 9:20,3.37,2.3,168.44,0
2015/5/12 9:30,3.37,2.29,168.44,0
2015/5/12 9:40,3.37,2.29,168.45,1
2015/5/12 9:50,3.37,2.28,168.45,0
2015/5/12 10:00,3.49,2.29,168.45,0
2015/5/12 10:10,3.49,2.29,168.45,0
2015/5/12 10:20,3.49,2.3,168.45,0
2015/5/12 10:30,3.49,2.3,168.45,0
2015/5/12 10:40,3.49,2.3,168.45,1
2015/5/12 10:50,3.49,2.3,168.45,0
2015/5/12 11:00,2.41,2.3,168.45,4
2015/5/12 11:10,2.41,7.87,168.45,2
2015/5/12 11:20,2.41,7.86,168.45,0
2015/5/12 11:30,2.41,7.86,168.45,1
2015/5/12 11:40,2.41,7.87,168.45,0
2015/5/12 11:50,2.41,7.86,168.45,3
2015/5/12 12:00,4.64,11.41,168.45,2
2015/5/12 12:10,4.64,11.43,168.45,1
2015/5/12 12:20,4.64,13.89,168.44,1
2015/5/12 12:30,4.64,13.91,168.44,4
2015/5/12 12:40,4.64,13.9,168.43,3
2015/5/12 12:50,4.64,13.92,168.43,2
2015/5/12 13:00,7.58,13.9,168.43,4
2015/5/12 13:10,7.58,13.91,168.43,3
2015/5/12 13:20,10.53,13.91,168.43,4
2015/5/12 13:30,11.51,13.9,168.43,1
2015/5/12 13:40,13.67,13.89,168.44,0
2015/5/12 13:50,18.95,13.9,168.46,1
2015/5/12 14:00,24.72,13.91,168.49,0
2015/5/12 14:10,30.75,13.92,168.51,0
2015/5/12 14:20,53.19,13.93,168.55,0
2015/5/12 14:30,56.41,13.93,168.58,0
2015/5/12 14:40,63.33,28.28,168.61,0
2015/5/12 14:50,67.32,41.26,168.64,0
2015/5/12 15:00,74.89,54.47,168.65,0
2015/5/12 15:10,72.89,54.46,168.66,1
2015/5/12 15:20,72.62,54.49,168.67,1
2015/5/12 15:30,66.27,54.48,168.67,1
2015/5/12 15:40,62.84,54.49,168.67,0
2015/5/12 15:50,56.94,54.48,168.67,0
2015/5/12 16:00,54.48,54.49,168.67,0
2015/5/12 16:10,54.48,54.48,168.67,1
2015/5/12 16:20,54.48,54.48,168.67,0
2015/5/12 16:30,54.48,54.49,168.67,0
2015/5/12 16:40,54.48,54.48,168.67,1
2015/5/12 16:50,52.02,54.48,168.66,0
2015/5/12 17:00,49.56,54.48,168.66,1
2015/5/12 17:10,49.56,54.48,168.65,0
2015/5/12 17:20,48.08,54.45,168.64,0
2015/5/12 17:30,45.13,54.45,168.63,0
2015/5/12 17:40,42.42,54.46,168.62,0
2015/5/12 17:50,40.69,54.42,168.6,0
2015/5/12 18:00,39.7,54.42,168.6,0
2015/5/12 18:10,39.2,54.4,168.58,0
2015/5/12 18:20,37.72,54.39,168.57,0
2015/5/12 18:30,36.48,30.19,168.56,0
2015/5/12 18:40,34.25,30.22,168.56,0
2015/5/12 18:50,33.16,30.2,168.56,0
2015/5/12 19:00,31.34,30.2,168.56,0
2015/5/12 19:10,30.25,30.21,168.56,0
2015/5/12 19:20,29.17,30.19,168.56,0
2015/5/12 19:30,29.31,30.19,168.56,0
2015/5/12 19:40,30.2,30.2,168.56,0
2015/5/12 19:50,30.2,30.2,168.56,0
2015/5/12 20:00,30.2,30.2,168.56,0
