datetime,Qin,Qout,H,r
2017/4/6 8:50,1.91,2.17,168.45,0
2017/4/6 9:00,1.91,2.17,168.45,0
2017/4/6 9:10,1.91,2.18,168.45,0
2017/4/6 9:20,1.91,2.16,168.45,0
2017/4/6 9:30,1.91,2.16,168.45,0
2017/4/6 9:40,1.91,2.17,168.45,0
2017/4/6 9:50,1.91,2.18,168.45,0
2017/4/6 10:00,1.91,2.16,168.45,0
2017/4/6 10:10,1.91,2.18,168.45,0
2017/4/6 10:20,1.91,2.17,168.45,0
2017/4/6 10:30,1.91,2.16,168.45,0
2017/4/6 10:40,1.91,2.17,168.45,0
2017/4/6 10:50,1.91,2.18,168.45,0
2017/4/6 11:00,1.91,2.16,168.45,0
2017/4/6 11:10,1.91,2.17,168.45,0
2017/4/6 11:20,1.91,2.17,168.45,0
2017/4/6 11:30,1.91,2.17,168.45,0
2017/4/6 11:40,1.91,2.16,168.45,0
2017/4/6 11:50,1.91,2.17,168.45,0
2017/4/6 12:00,1.91,2.17,168.45,0
2017/4/6 12:10,1.91,2.17,168.45,0
2017/4/6 12:20,1.91,2.17,168.45,0
2017/4/6 12:30,1.91,2.17,168.45,0
2017/4/6 12:40,1.91,2.17,168.45,0
2017/4/6 12:50,1.91,2.17,168.45,0
2017/4/6 13:00,1.91,2.17,168.45,0
2017/4/6 13:10,1.91,2.16,168.45,0
2017/4/6 13:20,1.91,2.17,168.45,0
2017/4/6 13:30,1.91,2.17,168.45,0
2017/4/6 13:40,1.91,2.17,168.45,1
2017/4/6 13:50,1.91,2.16,168.45,1
2017/4/6 14:00,1.91,2.16,168.45,0
2017/4/6 14:10,1.91,2.17,168.45,0
2017/4/6 14:20,1.91,2.16,168.45,1
2017/4/6 14:30,1.91,2.15,168.45,0
2017/4/6 14:40,1.91,2.17,168.45,0
2017/4/6 14:50,1.91,2.17,168.45,0
2017/4/6 15:00,1.91,2.17,168.45,0
2017/4/6 15:10,1.91,2.17,168.45,0
2017/4/6 15:20,1.91,2.16,168.45,0
2017/4/6 15:30,1.91,2.17,168.45,0
2017/4/6 15:40,1.91,2.16,168.45,0
2017/4/6 15:50,1.91,2.17,168.45,0
2017/4/6 16:00,1.91,2.16,168.45,0
2017/4/6 16:10,1.91,2.16,168.45,0
2017/4/6 16:20,1.91,2.17,168.45,0
2017/4/6 16:30,1.91,2.17,168.45,1
2017/4/6 16:40,1.91,2.17,168.45,0
2017/4/6 16:50,1.91,2.16,168.45,0
2017/4/6 17:00,1.91,2.17,168.45,0
2017/4/6 17:10,1.91,2.33,168.45,0
2017/4/6 17:20,1.91,2.33,168.45,0
2017/4/6 17:30,1.91,2.32,168.45,0
2017/4/6 17:40,1.91,2.33,168.45,0
2017/4/6 17:50,1.91,2.33,168.45,0
2017/4/6 18:00,1.91,2.33,168.45,0
2017/4/6 18:10,1.91,2.33,168.45,0
2017/4/6 18:20,1.91,2.33,168.45,0
2017/4/6 18:30,1.91,2.33,168.45,0
2017/4/6 18:40,1.91,2.33,168.45,0
2017/4/6 18:50,1.91,2.31,168.45,0
2017/4/6 19:00,1.91,2.33,168.45,0
2017/4/6 19:10,1.91,2.32,168.45,0
2017/4/6 19:20,1.91,2.32,168.45,0
2017/4/6 19:30,1.91,2.32,168.45,0
2017/4/6 19:40,1.91,2.32,168.45,1
2017/4/6 19:50,1.91,2.33,168.45,0
2017/4/6 20:00,1.91,2.33,168.45,0
2017/4/6 20:10,1.91,2.32,168.45,0
2017/4/6 20:20,1.91,2.33,168.45,0
2017/4/6 20:30,1.91,2.33,168.45,0
2017/4/6 20:40,1.91,2.33,168.45,0
2017/4/6 20:50,1.91,2.31,168.45,0
2017/4/6 21:00,1.91,2.32,168.45,0
2017/4/6 21:10,1.91,2.32,168.45,0
2017/4/6 21:20,1.91,2.33,168.45,0
2017/4/6 21:30,1.91,2.31,168.45,0
2017/4/6 21:40,1.91,2.32,168.45,1
2017/4/6 21:50,1.91,2.32,168.45,0
2017/4/6 22:00,1.91,2.32,168.45,0
2017/4/6 22:10,1.91,2.31,168.46,0
2017/4/6 22:20,1.91,2.74,168.46,0
2017/4/6 22:30,1.91,2.75,168.46,0
2017/4/6 22:40,1.91,2.73,168.46,0
2017/4/6 22:50,1.91,2.74,168.46,1
2017/4/6 23:00,1.91,2.74,168.46,0
2017/4/6 23:10,1.91,2.75,168.46,0
2017/4/6 23:20,1.91,2.75,168.46,0
2017/4/6 23:30,1.91,2.75,168.46,1
2017/4/6 23:40,1.91,2.74,168.46,1
2017/4/6 23:50,1.91,2.75,168.46,1
2017/4/7 0:00,2.52,2.74,168.47,1
2017/4/7 0:10,2.52,3.79,168.47,1
2017/4/7 0:20,2.52,3.79,168.47,1
2017/4/7 0:30,2.52,3.78,168.47,1
2017/4/7 0:40,2.52,3.79,168.47,1
2017/4/7 0:50,2.52,3.78,168.47,1
2017/4/7 1:00,2.52,6.7,168.47,2
2017/4/7 1:10,2.52,6.71,168.47,2
2017/4/7 1:20,6.47,9.98,168.48,1
2017/4/7 1:30,6.47,9.97,168.48,2
2017/4/7 1:40,6.47,12.37,168.48,2
2017/4/7 1:50,6.47,13.84,168.48,2
2017/4/7 2:00,6.47,13.85,168.48,2
2017/4/7 2:10,6.47,13.84,168.48,2
2017/4/7 2:20,6.47,13.84,168.48,1
2017/4/7 2:30,6.47,13.83,168.48,2
2017/4/7 2:40,6.47,13.83,168.48,2
2017/4/7 2:50,14.53,13.85,168.49,4
2017/4/7 3:00,14.53,13.85,168.5,2
2017/4/7 3:10,34.68,13.84,168.52,1
2017/4/7 3:20,40.66,13.86,168.53,1
2017/4/7 3:30,40.67,13.85,168.56,2
2017/4/7 3:40,47.89,13.85,168.58,1
2017/4/7 3:50,54.09,13.87,168.61,2
2017/4/7 4:00,58.12,13.87,168.64,1
2017/4/7 4:10,58.13,13.88,168.67,2
2017/4/7 4:20,58.13,13.88,168.7,1
2017/4/7 4:30,63.05,13.89,168.73,2
2017/4/7 4:40,63.05,13.89,168.77,2
2017/4/7 4:50,72.89,13.9,168.81,3
2017/4/7 5:00,72.9,13.91,168.85,3
2017/4/7 5:10,80.95,13.91,168.9,3
2017/4/7 5:20,80.96,13.93,168.95,3
2017/4/7 5:30,87.68,13.95,169.0,0
2017/4/7 5:40,88.72,13.94,169.05,1
2017/4/7 5:50,96.27,13.94,169.1,2
2017/4/7 6:00,96.28,13.98,169.16,2
2017/4/7 6:10,110.88,27.73,169.22,0
2017/4/7 6:20,112.82,41.51,169.27,0
2017/4/7 6:30,113.05,55.48,169.3,0
2017/4/7 6:40,114.77,73.68,169.33,0
2017/4/7 6:50,114.77,91.97,169.35,0
2017/4/7 7:00,114.77,111.75,169.35,0
2017/4/7 7:10,114.77,111.75,169.35,0
2017/4/7 7:20,114.77,111.75,169.35,1
2017/4/7 7:30,114.77,111.74,169.34,0
2017/4/7 7:40,106.63,111.72,169.33,0
2017/4/7 7:50,106.63,111.71,169.32,0
2017/4/7 8:00,92.85,111.67,169.3,0
2017/4/7 8:10,92.85,90.21,169.3,1
2017/4/7 8:20,86.15,90.22,169.29,0
2017/4/7 8:30,86.15,90.22,169.29,1
2017/4/7 8:40,86.15,90.2,169.29,0
2017/4/7 8:50,86.15,90.2,169.29,0
