datetime,Qin,Qout,H,r
2015/3/3 0:20,3.22,2.0,168.7,0
2015/3/3 0:30,3.22,2.0,168.7,0
2015/3/3 0:40,3.22,2.0,168.7,0
2015/3/3 0:50,3.22,2.01,168.7,0
2015/3/3 1:00,3.22,2.0,168.7,0
2015/3/3 1:10,3.22,1.99,168.7,0
2015/3/3 1:20,3.22,2.0,168.7,0
2015/3/3 1:30,3.22,2.01,168.7,0
2015/3/3 1:40,3.22,1.99,168.7,0
2015/3/3 1:50,3.22,2.0,168.7,0
2015/3/3 2:00,2.48,1.99,168.71,0
2015/3/3 2:10,2.48,2.93,168.71,0
2015/3/3 2:20,2.48,2.92,168.71,0
2015/3/3 2:30,2.48,2.91,168.71,0
2015/3/3 2:40,2.48,2.92,168.71,0
2015/3/3 2:50,2.48,2.93,168.71,0
2015/3/3 3:00,3.65,2.92,168.71,0
2015/3/3 3:10,3.65,4.18,168.71,0
2015/3/3 3:20,3.65,4.18,168.71,0
2015/3/3 3:30,3.65,4.19,168.71,0
2015/3/3 3:40,3.65,4.19,168.71,0
2015/3/3 3:50,3.65,4.18,168.71,0
2015/3/3 4:00,4.2,4.18,168.71,0
2015/3/3 4:10,4.2,4.66,168.71,0
2015/3/3 4:20,4.2,4.67,168.71,0
2015/3/3 4:30,4.2,4.67,168.7,0
2015/3/3 4:40,4.2,4.66,168.7,0
2015/3/3 4:50,4.2,4.67,168.7,0
2015/3/3 5:00,3.13,4.66,168.7,0
2015/3/3 5:10,3.13,4.67,168.7,0
2015/3/3 5:20,3.13,4.67,168.7,0
2015/3/3 5:30,3.13,4.66,168.69,0
2015/3/3 5:40,3.13,2.73,168.69,0
2015/3/3 5:50,3.13,2.73,168.69,0
2015/3/3 6:00,1.78,2.72,168.69,0
2015/3/3 6:10,1.78,2.0,168.69,0
2015/3/3 6:20,1.78,1.98,168.69,0
2015/3/3 6:30,1.78,2.0,168.69,0
2015/3/3 6:40,1.78,1.98,168.69,0
2015/3/3 6:50,1.78,1.99,168.69,0
2015/3/3 7:00,1.72,1.99,168.69,0
