datetime,Qin,Qout,H,r
2018/4/14 4:40,2.45,2.92,168.51,0
2018/4/14 4:50,2.45,2.91,168.51,0
2018/4/14 5:00,2.45,2.92,168.51,0
2018/4/14 5:10,2.45,2.92,168.51,0
2018/4/14 5:20,2.45,2.92,168.51,0
2018/4/14 5:30,2.45,2.92,168.51,0
2018/4/14 5:40,2.45,2.92,168.51,0
2018/4/14 5:50,2.45,2.92,168.51,0
2018/4/14 6:00,2.45,2.92,168.51,0
2018/4/14 6:10,2.45,2.92,168.5,0
2018/4/14 6:20,2.45,2.92,168.5,0
2018/4/14 6:30,2.45,2.92,168.5,0
2018/4/14 6:40,2.45,2.92,168.5,0
2018/4/14 6:50,2.45,2.91,168.5,0
2018/4/14 7:00,2.45,2.91,168.5,0
2018/4/14 7:10,2.45,2.91,168.5,0
2018/4/14 7:20,2.45,2.91,168.5,0
2018/4/14 7:30,2.45,2.9,168.5,0
2018/4/14 7:40,2.45,2.91,168.5,0
2018/4/14 7:50,2.45,2.91,168.5,0
2018/4/14 8:00,2.45,2.87,168.5,0
2018/4/14 8:10,2.45,2.91,168.5,0
2018/4/14 8:20,2.45,2.91,168.5,0
2018/4/14 8:30,2.45,2.92,168.5,0
2018/4/14 8:40,2.45,2.9,168.5,0
2018/4/14 8:50,2.45,2.92,168.5,0
2018/4/14 9:00,2.45,2.91,168.5,0
2018/4/14 9:10,2.45,2.92,168.5,0
2018/4/14 9:20,2.05,2.92,168.49,0
2018/4/14 9:30,2.05,1.98,168.49,0
2018/4/14 9:40,2.05,1.99,168.49,0
2018/4/14 9:50,2.05,1.97,168.49,0
2018/4/14 10:00,2.05,1.98,168.49,0
2018/4/14 10:10,2.05,1.97,168.49,0
2018/4/14 10:20,2.05,1.99,168.49,0
2018/4/14 10:30,2.05,1.98,168.49,0
2018/4/14 10:40,2.05,1.98,168.49,0
2018/4/14 10:50,2.05,1.98,168.49,0
2018/4/14 11:00,2.05,1.99,168.49,0
2018/4/14 11:10,2.05,1.98,168.49,0
2018/4/14 11:20,2.05,1.98,168.49,0
2018/4/14 11:30,2.05,1.98,168.49,0
2018/4/14 11:40,2.05,1.98,168.49,0
2018/4/14 11:50,2.05,1.98,168.49,0
2018/4/14 12:00,2.05,1.98,168.49,0
2018/4/14 12:10,2.05,1.97,168.49,0
2018/4/14 12:20,2.05,1.99,168.49,0
2018/4/14 12:30,2.05,1.98,168.49,0
2018/4/14 12:40,2.05,1.98,168.5,0
2018/4/14 12:50,2.05,1.98,168.5,0
2018/4/14 13:00,2.05,1.98,168.5,0
2018/4/14 13:10,2.05,1.97,168.5,0
2018/4/14 13:20,2.05,1.98,168.5,0
2018/4/14 13:30,2.05,1.98,168.5,0
2018/4/14 13:40,2.05,1.97,168.5,0
2018/4/14 13:50,2.05,1.98,168.5,0
2018/4/14 14:00,2.05,1.98,168.5,0
2018/4/14 14:10,2.05,1.98,168.5,0
2018/4/14 14:20,2.05,1.98,168.5,0
2018/4/14 14:30,2.05,1.98,168.5,0
2018/4/14 14:40,2.05,1.97,168.5,0
2018/4/14 14:50,2.05,1.98,168.5,0
2018/4/14 15:00,2.05,1.99,168.5,0
2018/4/14 15:10,2.05,1.98,168.5,0
2018/4/14 15:20,2.05,1.98,168.5,0
2018/4/14 15:30,2.05,1.96,168.5,0
2018/4/14 15:40,2.05,1.97,168.5,1
2018/4/14 15:50,2.05,1.98,168.5,1
2018/4/14 16:00,2.05,1.97,168.5,0
2018/4/14 16:10,2.7,1.98,168.51,0
2018/4/14 16:20,2.7,3.12,168.51,1
2018/4/14 16:30,2.7,3.12,168.51,0
2018/4/14 16:40,2.7,3.12,168.51,0
2018/4/14 16:50,2.7,3.11,168.51,0
2018/4/14 17:00,2.7,3.11,168.51,0
2018/4/14 17:10,2.7,3.11,168.51,0
2018/4/14 17:20,2.7,3.11,168.51,0
2018/4/14 17:30,2.7,3.11,168.51,0
2018/4/14 17:40,2.7,3.12,168.51,1
2018/4/14 17:50,2.7,3.11,168.51,0
2018/4/14 18:00,2.7,3.12,168.51,1
2018/4/14 18:10,2.7,3.12,168.51,1
2018/4/14 18:20,2.7,3.1,168.51,1
2018/4/14 18:30,2.7,3.12,168.51,1
2018/4/14 18:40,2.7,3.12,168.51,1
2018/4/14 18:50,2.7,3.12,168.51,1
2018/4/14 19:00,2.7,3.11,168.51,0
2018/4/14 19:10,2.7,3.12,168.51,0
2018/4/14 19:20,2.7,3.11,168.51,0
2018/4/14 19:30,2.7,3.12,168.51,0
2018/4/14 19:40,2.7,3.12,168.51,1
2018/4/14 19:50,2.7,3.12,168.51,0
2018/4/14 20:00,2.7,3.12,168.51,0
2018/4/14 20:10,2.7,3.1,168.51,1
2018/4/14 20:20,2.7,3.12,168.51,2
2018/4/14 20:30,3.66,3.12,168.52,2
2018/4/14 20:40,3.66,3.11,168.52,0
2018/4/14 20:50,3.66,3.12,168.52,2
2018/4/14 21:00,3.66,3.11,168.52,2
2018/4/14 21:10,3.66,3.11,168.52,2
2018/4/14 21:20,6.07,3.12,168.53,2
2018/4/14 21:30,6.07,5.32,168.53,1
2018/4/14 21:40,6.07,5.34,168.53,1
2018/4/14 21:50,6.07,5.33,168.53,2
2018/4/14 22:00,8.3,5.33,168.54,2
2018/4/14 22:10,8.3,7.33,168.54,1
2018/4/14 22:20,8.3,7.33,168.54,2
2018/4/14 22:30,8.3,7.33,168.54,4
