,3,6,9,12,15,18,21,24,27,30,33,36,39,
2014/3/4,0.011705524,0.043836141,0.184722965,0.651353275,1.956527518,2.931764706,2.616954837,2.051655534,0.514186725,0.080021576,0.000768259,0,0.004727147,
2014/3/4 12:00,0.030653102,0.099814835,1.382768102,2.96677176,2.972758752,2.313807533,1.781900145,0.373912788,0.086900992,0,0.002817195,0.009517981,0.021219316,
2014/3/4 15:00,0.147268707,0.885892978,2.378917243,3.120709583,2.088953971,2.188826376,0.283272643,0.03,0.014782866,0.004371291,0.02380722,0.056813132,0.051964436,
2014/3/4 18:00,2.425506337,3.068710881,4.791084766,1.461885103,1.091988023,0.243688528,0.060275221,0,0.00187813,0.025503278,0.055781689,0.051753775,0.038652817,
2014/3/4 21:00,2.142582418,3.355275044,2.477456103,1.022702361,0.242822776,0.03,7.75E-06,0.001554096,0,0.024293076,0.019154535,0.011461055,0.021461055,
2014/3/5 0:00,2.032228306,3.048504142,1.079177842,0.21666707,0.059205768,0,0.002817195,0.033248494,0.02805338,0.023385527,0.039655836,0.061043431,0.037000122,
2014/3/5 3:00,3.049932733,1.196712131,0.172139991,0.020890431,7.75E-06,4.32E-05,0,0.018710674,0.037831232,0.04724197,0.05376753,0.036236054,0.01935371,
2014/3/5 6:00,0.943976955,0.221808038,0.061270597,0,0.001921282,0.011261514,0.054629472,0.068173601,0.042787305,0.050540434,0.033684285,0.02,0.040792363,
2014/3/5,0.472704952,0.008726923,0,0,0.008050738,0.030040568,0.056645233,0.058728877,0.053799196,0.037118079,0.018686393,0.034848608,0.046206122,
2014/3/5 12:00,0.035257708,0,0,0.010319272,0.036180171,0.058412062,0.085931549,0.059075689,0.046702624,0.028081984,0.037714264,0.02885701,0.008893968,
2014/3/5 15:00,0,0,0.001340898,0.021470703,0.061724575,0.108124184,0.06686383,0.025586355,0.045566442,0.049452302,0.038096043,0.017169778,0.019074431,
2014/3/5 18:00,0.001372619,0.007173898,0.024425351,0.0463225,0.048061678,0.062188641,0.053017927,0.023660415,0.034097807,0.02281852,0.011286796,0.018786215,0.016595114,
2014/3/5 21:00,0,0.006235311,0.055200468,0.073115816,0.060438253,0.022067373,0.034305011,0.039528285,0.007580361,0.001700032,0.003572165,8.97E-05,0,
2014/3/6 0:00,0.014453424,0.052564293,0.039034745,0.048570803,0.050384129,0.023158792,0.037758409,0.023355544,0.001405563,0.001700032,0.001835597,0,0,
2014/3/6 3:00,0.05528015,0.061726984,0.034346305,0.045647375,0.04690392,0.043674241,0.022213117,0.008896263,0.005318101,0.005201305,0,0,0,
2014/3/6 6:00,0.018421649,0.018776053,0.049769491,0.026172862,0.029245987,0.025228364,8.97E-05,0,0.019613287,0.005850179,0,0,0,
2014/3/6,0.004990187,0.022934861,0.058101221,0.042441576,0.009248549,0.004421569,0.00517302,2.16E-05,0.005431729,0.000520615,0,0,0.000939065,
2014/3/6 12:00,0.056351782,0.042461239,0.032993458,0.026497771,0.001967791,8.97E-05,0.048245095,0.03187813,0,0,0,0.000939065,0.005880329,
2014/3/6 15:00,0.066104618,0.054506596,0.026895978,0.005741944,0.00047379,0.002309388,0.023829586,0.003045036,0,0.000939065,0.006145073,0.019315479,0.024637001,
2014/3/6 18:00,0.104616257,0.016077156,0.002796238,0.004646724,0.07615097,0.030181636,0,0,0.00187813,0.004652792,0.009970894,0.010355023,0.005413759,
2014/3/6 21:00,0.031770722,0.010435751,0.000939065,0.128774216,0.114757029,0.009758421,0,0.000939065,0,0.001323194,0.004474694,8.97E-05,0.00047379,
2014/3/7 0:00,0.00738523,0,0.25022989,0.020912174,0,0,0.00187813,0.004674368,0.006300318,0,0,0,0,
2014/3/7 3:00,0.026822659,0.653976544,0.025846328,0,0,0,0.00449627,0.013053941,0.003069131,0,0,0,0.01759235,
2014/3/7 6:00,1.001684415,0.011127642,0,0,0.00187813,0.004652792,0.006300318,8.97E-05,0,0,0.01,0.020294469,0.035568072,
2014/3/7,0.01840171,0,0,0,0,2.16E-05,0.000939065,0,0,0.004971151,0.024256993,0.057389301,0.073751607,
2014/3/7 12:00,0,0,0,0,2.16E-05,0,0.003069131,0.006257166,0.01931369,0.023807665,0.040247135,0.062149933,0.07801163,
2014/3/7 15:00,0,0,0,0.000939065,0,0,0.004474694,0.011383987,0.030826032,0.053423536,0.077368195,0.081587938,0.06,
2014/3/7 18:00,0,0,0,0,0,0.002219727,0.016257166,0.019956849,0.052972854,0.105802117,0.076488565,0.037972083,0.021402043,
2014/3/7 21:00,0,0,0,0,0,0.002864323,0.035549325,0.054971151,0.106367801,0.049547508,0.023200592,0.012519499,0.012519499,
2014/3/8 0:00,2.16E-05,0,0,0,0.006257166,0.02,0.072003996,0.14726893,0.033775394,0,0,0.028226029,0.048206811,
2014/3/8 3:00,0,0,0,0,0.040247135,0.058431277,0.120938179,0.060290568,0.010021576,0.01849121,0.021587954,0.018666063,0.028124405,
2014/3/8 6:00,0,0,0,0.00761533,0.080956495,0.111175551,0.041757092,0,0.029910339,0.041705524,0.056990048,0.042429318,0.148238866,
2014/3/8,0,0,0.025590137,0.053810248,0.114010117,0.047849743,0.020021576,0.02,0.03038585,0.092336181,0.126056161,0.180010185,0.993797737,
2014/3/8 12:00,0,0.03,0.123712087,0.144184151,0.046093294,0.026337093,0.03,0.027747328,0.039486284,0.059679715,0.187934544,0.783124245,0.223397433,
2014/3/8 15:00,0.042519499,0.056908623,0.149923908,0.111086399,0.059060736,0.01518029,0.02185551,0.050195269,0.162306767,0.353073969,1.292827332,0.192534823,0.05425145,
2014/3/8 18:00,0.068312248,0.238180513,0.238442909,0.039723482,0.03,0.022088949,0.029667939,0.039638261,0.231897326,1.067074024,0.106053022,0.031754706,0.041699898,
2014/3/8 21:00,0.131445373,0.118933995,0.048702253,0.023755441,0.03,0.052680112,0.092493974,0.211533107,0.986014252,0.13289778,0.019982589,0.019255786,0.000939065,
2014/3/9 0:00,0.140133332,0.034750424,0.049215119,0.052290684,0.140528742,0.293046204,0.39635987,0.924328105,0.073901611,0,0,0,0,
2014/3/9 3:00,0.060489578,0.020951333,0.02805338,0.06987526,0.142097176,0.222439323,0.603689288,0.058238588,0.000539608,2.16E-05,0,0,0,
2014/3/9 6:00,0.024918025,0.02999225,0.039988227,0.04922142,0.337271934,0.902916424,0.051407694,0,0.005547662,0.016225322,0.004264824,0,2.16E-05,
2014/3/9,0.024557935,0.038006754,0.087434831,0.884278862,1.03227859,0.045879906,0,0,0.041309511,0.019396963,0.000496456,0.006867473,0.005079752,
2014/3/9 12:00,0.023094943,0.035112083,0.276754811,1.287857264,0.088643498,0.001618823,0.036926057,0.04147062,0,0,0,0.000561184,0.000518032,
2014/3/9 15:00,0.119700495,0.251291589,0.919263585,0.177516943,0.006409174,0.00494379,0.097681906,0.046856029,0,0,4.32E-05,0,0,
2014/3/9 18:00,0.126074725,0.767871814,0.214083912,0.037347608,0.056095924,0.048601104,0,0,0,0,0,0,0,
2014/3/9 21:00,0.824921117,0.57082363,0.206915635,0,0.043868155,0.032027888,0,0.003069801,2.16E-05,0,0,0,0,
2014/3/10 0:00,0.986510134,0.101443704,0.021343991,0.008300981,0,0,0,0,0,0,0,0,0,
2014/3/10 3:00,0.172658678,0,0.010634792,0.007395679,0,0,0,0,0,0,0,0,0,
